,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.1.1,c.1.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
g.1.1,0.5183584437201395,0.644209284703508,0.5872771093489856,0.5886421469890729,0.5515700836524494,0.5599240932970333,0.42677181439725026,0.5238070784812814,0.3827541044665216,0.5726945809987709,0.6454598737924769,0.6195739287804096,0.49012473924583927,0.649510760399404,0.5930209302388504,0.5964807303665339,0.5281797392993082,0.5876217326549742,0.6108079623051976,0.5127637373757553,0.5638540309921766,0.5953855366564469,0.5925177083483777,0.6104551631213059,0.5332606647072407,0.5555524428098121,0.5809365006908703,0.5563054831154202,0.5760925748779357,0.43236540235355686,0.27989334285916184,0.503424771457428,0.5660695092100128,0.5191413935402153,0.5645520766160725,0.5753666041671983,0.5345120137303745,0.6109970095329582,0.5167199948758753,0.5047973516023023,0.47782742873660394,0.48364427041407027,0.5336028535490395,0.25473967368378686,0.5200484392998044,0.5821030714377915,0.538852402099724,0.5817425051894977,0.5132088528062956,0.5686665761681101,0.480724046764457,0.48205367719625186,0.6138700043027914,0.44927257575812524,0.5733480604371257,0.5652816123663148,0.5580578530709308,0.5369118673920541,0.46707379573855656,0.687126303992556,0.48184188853142124,0.5699702929145728,0.5424495104827068,0.14995600985378768,0.2557286529895443,0.5368409304111394,1.0,0.465401032052151,0.5680070699637111,0.4868217461253351,0.5544313177532874,0.542467179870504,0.5347948456828141,0.6242176745394636,0.617213073888019,0.6095562266415956,0.49184510235865514,0.5865728665338836,0.5881539878569984,0.4994157338702922,0.42702831036228717,0.47947842000231133,0.4927583350314951,0.5110240348067114,0.5620497134118553,0.6136158999286936,0.5561126912607693,0.5936758184103736,0.5475368020933518,0.5965564047844015,0.5993174667671516,0.5428083576929221,0.46424696402066135,0.5729602177200602,0.5908951056586453,0.6127988507829428,0.4915727220896782,0.5422933050451965,0.5093322649045846,0.5367304507108196,0.5606480113145463,0.56174254119975,0.6091881350005046,0.5819450278658931,0.5289093599362135,0.5999380850495568,0.6069433627413879,0.5090964553594253,0.5597082331258858,0.4856858489265565,0.33256494909805756,0.550760357592825,0.5813857170718317,0.5149140558043294,0.5819988674911108,0.562116886393884,0.4913246685646146,0.5503449085182652,0.5465852379015289,0.2725095410494439,0.1901221077827783
g.1.2,0.5899522791111784,0.4399747735480516,0.4540993281552791,0.46609560235302117,0.3749739137105955,0.40814852400280266,0.30342147850801393,0.29962380449293485,0.40899398541740106,0.40579812572105217,0.40803370902962044,0.4172854816224312,0.3855313842951578,0.48075001597242956,0.47892556812504394,0.3878996408921148,0.40873853021010137,0.4176381353953461,0.4404070827768904,0.4761492398007476,0.5835834117033782,0.457117750090288,0.3971772976220661,0.4827321905337414,0.3810189680306033,0.3786468088039983,0.4091898351747184,0.4617653410228458,0.48237192426780484,0.3829088896409372,0.2728718753910962,0.39928550139334534,0.40857313802141815,0.4094100003052717,0.5198716439195745,0.4124232419420943,0.42309403776061943,0.4935935048373173,0.4492323110398741,0.41859127985114586,0.4528925119740669,0.40619722171893335,0.36687142430495495,0.3222522931152962,0.432794569613785,0.4218510406422224,0.43722142053852825,0.4340962172927091,0.3725161061497952,0.4343055461068397,0.4025732938224226,0.364809416164499,0.4853230036847378,0.4300293690908177,0.4108162610331896,0.4007701212123372,0.41550937541490623,0.4218111409361396,0.35587898917881605,0.47086281022452636,0.48070041657992546,0.4928849913030997,0.414613148659285,0.29112505082805307,0.1644714761271277,0.5096881519418511,0.465401032052151,1.0,0.49543070897060837,0.4420485187985584,0.5014808488234718,0.45309666687875944,0.4234718565718167,0.5453174605335447,0.7201803834259426,0.5246725794695827,0.4271310263411681,0.5198869607294073,0.4183021255557637,0.4095590674140603,0.36646693445678863,0.28036048296382265,0.4351477110965939,0.3642169325647956,0.4061973238572205,0.46592306463354416,0.43585189519480094,0.5923304326905037,0.4186324555313815,0.49267829974332683,0.5127330237591221,0.5228882015169181,0.4589272040726436,0.43022209795347266,0.4390279508345924,0.471039787953817,0.378742644546765,0.40661839214198753,0.47216838406833966,0.45956938729152264,0.41195500105276467,0.4409316586948873,0.47367388719469194,0.4075357933547695,0.3863947017463965,0.49278268554387444,0.45394711024856865,0.4447248369360509,0.46470110847668084,0.35516308529183177,0.4022218300199776,0.40513405796108637,0.5631886643963135,0.40375742600758274,0.48043941240207977,0.49050511614709374,0.37638386318424183,0.5609083835809697,0.4524740302194887,0.4755849057019358,0.1901221077827783
g.2.1,0.5044656042136533,0.5609247326143262,0.5509932835672012,0.5627769719760242,0.5112671228344936,0.5198259602142259,0.40385570802364557,0.5019369861909493,0.38556685519614536,0.5208330663438353,0.5670875925238349,0.5547486641633689,0.46442166840163424,0.6019573927493196,0.5926752428906248,0.5474601850120311,0.49755343580471584,0.6102947349715402,0.6116942801944819,0.4691742314409303,0.5193083634214816,0.568276534922814,0.5222636570573712,0.5834303680767587,0.5579148634317934,0.5829586401855523,0.6110962933036332,0.6515509396741973,0.6220414058080549,0.48069814591147075,0.307539200958676,0.5727452286802848,0.6395090321969175,0.5829478398764089,0.6071736186564218,0.5870337895997051,0.549379877711174,0.583971238288048,0.5005382467082389,0.5674421479038331,0.5337084356548717,0.522294281129801,0.5104909831631428,0.27131322312440953,0.5694818795215948,0.5618143607457183,0.5827043067307621,0.5915080818110351,0.5027667771167039,0.5454505055446717,0.535418050830506,0.48978153672200336,0.596757804154918,0.3782141191067981,0.5734055964105622,0.56112754379537,0.5351145998037231,0.5160353406144687,0.4131864440790586,0.5783325078671511,0.44153090700521863,0.611973105522297,0.530900725775284,0.18964477318837458,0.2046166431827066,0.5530964530407351,0.5680070699637111,0.49543070897060837,1.0,0.5034091907570765,0.6457366112353035,0.6299147229919819,0.5296928106260494,0.6292595670175144,0.7082969093639956,0.6207122347023927,0.4893829405777657,0.6204673261551611,0.6014730347889874,0.4254030436601785,0.4317366142437169,0.4059073231300321,0.4376452805145257,0.569151882929348,0.5959672861118886,0.5247838270930119,0.503003080067767,0.6494773365574846,0.5877788264047906,0.5915186609366201,0.5780207142469124,0.5994834239492532,0.49653978835623247,0.6318184202038313,0.6463930283105981,0.6664624535200443,0.5901995033514976,0.664524226872957,0.6042399741627429,0.589043489804557,0.5750030029632609,0.6019780993480777,0.6797041500467529,0.638745661840857,0.6068529546252148,0.6475376416902151,0.6028895933230878,0.5117358625788682,0.5750152262380905,0.5534096086978193,0.3783928986286993,0.5370507896919465,0.5919578296037642,0.5814878261445938,0.6038140815184571,0.5726803993483971,0.5391779190336339,0.5682535378315318,0.5474547716061686,0.34188803720370803,0.1901221077827783
g.2.2,0.4381647931223971,0.45941517421784683,0.43211674910151016,0.457373788426671,0.4382864367356027,0.4610732882154773,0.3684457480082397,0.4000939663574637,0.34345466575092287,0.42924164868637377,0.468872538377561,0.4806169658592267,0.40658700472960396,0.5012357058784263,0.4801288660992113,0.44599441554503005,0.4167992490683509,0.4916723066241553,0.4768572976392506,0.44678215263411153,0.4623822655074872,0.4666375305405341,0.44606185376077595,0.4729056742094502,0.4271904712062037,0.4362693012844577,0.457226458501995,0.4952692516799879,0.5028839356024551,0.4020483929402706,0.31268248411194893,0.4568782007048092,0.4906463676042292,0.4348460214835029,0.47381929974422327,0.46798110188676106,0.43134852473563234,0.49502370387425354,0.43113443154122794,0.4389487958936074,0.42841492492742045,0.42062599005415363,0.43964615734640783,0.23600342166891602,0.43118481897525107,0.466275548562901,0.4610545115728387,0.4398882424139644,0.4238063779010251,0.43907896941295,0.42029245470969473,0.4097777569893367,0.48562114237258963,0.370612921355786,0.4526062483330468,0.43601013982917547,0.42171167437591517,0.4342494447076881,0.3880434001815484,0.5379540286846477,0.43995865333568646,0.49712134355113,0.42400165389147776,0.20335015727808725,0.2208395315485769,0.4633262234086349,0.4868217461253351,0.4420485187985584,0.5034091907570765,1.0,0.49908737276219,0.48199739864587005,0.46033185080724137,0.5041418451330828,0.5728162623536541,0.49120901609672674,0.4165500458224065,0.49941711243454934,0.48907073041852805,0.4013084798848735,0.38568846752123825,0.3698599842866344,0.412937520440491,0.42220523457617415,0.45020524167072234,0.49919905074487236,0.48220970387460266,0.541418354107815,0.45145990172662326,0.4833114984995308,0.4772691203452819,0.4475491031770545,0.40483264728811186,0.491477217763814,0.48813440379177375,0.5133036077211588,0.46403942658204134,0.4669669516831136,0.4533896737756976,0.4661521431270527,0.4222950782869025,0.46422615516956667,0.5177630366716448,0.48376255461050977,0.4596825945300165,0.4917677268395697,0.5004907554124185,0.42515455089720594,0.49720937572855867,0.3981171962193539,0.37359134759406626,0.41639545578823484,0.5118985565275858,0.4108539316689858,0.48163714612534225,0.4681639445313279,0.39328823164249205,0.4794746377097203,0.44218192197124295,0.2920114057289999,0.1901221077827783
g.2.3,0.4946815988471986,0.5589881701373844,0.5452387488877654,0.5680203577246941,0.5044001136483207,0.5167635449654988,0.39195414284155927,0.48109600782159373,0.3582337062243408,0.5268864006096435,0.561216140333025,0.5538041051855486,0.46538470215314415,0.5884553583146522,0.5994473589194355,0.5429062108740711,0.5004055328548228,0.6215936970543067,0.594351798163702,0.44692800589295717,0.5167156338096675,0.5604548666755236,0.5174730449140227,0.5888006311405779,0.5563649617963093,0.5924422222517173,0.6226853161852509,0.667211195801938,0.6200322686904585,0.4731054053155807,0.3140969082859341,0.5901483458518483,0.6509512120053417,0.5767399186541015,0.6032654384120844,0.5954439802552499,0.5293312470819944,0.5834705181962209,0.49345553178667617,0.5521716766404754,0.5217510917506675,0.5073704571195984,0.5142804804152586,0.2194916717658799,0.568450300979706,0.5559219262102729,0.5837218892124417,0.5825984051386652,0.5237305806929793,0.545729935328082,0.5368232387763275,0.49093130983546934,0.5878387257750239,0.3923193868900892,0.5575440579694452,0.5657580264470213,0.5390009395811327,0.5193105199825686,0.419543943901351,0.5697102885929336,0.42006983961853256,0.6056087338057647,0.5157615499130255,0.1973127485181945,0.21073616647092158,0.5506999284329329,0.5544313177532874,0.5014808488234718,0.6457366112353035,0.49908737276219,1.0,0.6300313391921157,0.5184226026613963,0.6257716643362381,0.7118009343184648,0.6140120703708244,0.49150291626148135,0.6373942749071453,0.600122586122988,0.42378363313229117,0.4081502895992812,0.3997671214441806,0.4204088292756051,0.5605712308489315,0.5866927455572111,0.5045527958872483,0.5004221751492381,0.6316368574288166,0.5806344282972049,0.5792163460597521,0.5721521328190207,0.5886198857204735,0.49943451521709115,0.6256993431972591,0.6573220875928895,0.6717836312954425,0.6208032412111012,0.6473426639181559,0.6435886051592402,0.5816035603458263,0.5754139849452342,0.5802473258827149,0.6743622272439931,0.651128309239405,0.6151863675633127,0.635961777977477,0.5839349124291191,0.5147701420391585,0.5620784214709689,0.54875225069129,0.37636294013866467,0.539720329212883,0.573390226453766,0.6081581580108485,0.6126337628094611,0.5618431347718331,0.5446610834468592,0.5898967049194247,0.5576279837542891,0.34726095277975444,0.1901221077827783
g.3.1,0.4590879874343035,0.5438857515883805,0.5218830900164534,0.5449411397606698,0.49556810623463676,0.5065187449155627,0.39155942213547024,0.48711225691931664,0.33782697598405187,0.510049009883574,0.56230329262776,0.5497031603795772,0.4642484361536638,0.5768797383319324,0.5889295859729446,0.5429270701931969,0.4859391326361081,0.6127487039695739,0.6084916942473398,0.4435532865909648,0.49444335996298394,0.5479623490116098,0.5096330702022479,0.5743933962659887,0.5488515313734218,0.5834398343650667,0.616066899011014,0.6400891010740833,0.6004691765295596,0.4576209883360316,0.31534174322636005,0.5681937038824106,0.6341639944896437,0.5603092173609171,0.5750846274965679,0.5793061278282126,0.5295590759704815,0.5676563948992739,0.48340747343809853,0.5386274441090616,0.5031736947724493,0.500997197649878,0.5135272754565945,0.2245199964454162,0.5428186234886877,0.5453404096757145,0.5557565659499734,0.5706938074784622,0.5164031973681127,0.52811207460513,0.5294053944013823,0.4854206860296444,0.574936797432547,0.36194894922425924,0.5578658022806896,0.5466867980934813,0.5186660262452114,0.513240041707352,0.3940502262198346,0.5586435403973005,0.409294651290001,0.5851649030088193,0.5109397632848002,0.20136393744984937,0.19755954168590983,0.5243564162466486,0.542467179870504,0.45309666687875944,0.6299147229919819,0.48199739864587005,0.6300313391921157,1.0,0.5051451898970539,0.5988372612076152,0.6548747561522965,0.5949877048999297,0.4719226523364316,0.5895441942773066,0.5839235945383056,0.40758661619122505,0.4085175443221229,0.38543924150343845,0.41671120619669694,0.5622755698593918,0.5688448920425813,0.5056490023380714,0.4859752778878722,0.6001934682249305,0.5652325486668474,0.5706103024627995,0.5528399072594499,0.5645489806032109,0.48687498200786256,0.616609143226872,0.6303749311148975,0.6409263594280915,0.5867979948414257,0.6179349060735755,0.6040837339658554,0.5656919580367659,0.5571063933287407,0.5733812660848813,0.6530212378168775,0.6314785699780899,0.6057899664761883,0.6097115212747245,0.5690184476849388,0.4845095778782175,0.5425054958375493,0.5453895655227216,0.3576367383369408,0.5271340963926674,0.5416944391476909,0.5741526582860982,0.5749928280076277,0.5380251766341585,0.5402288362756666,0.5597629842020411,0.5335221733526573,0.30649859234006727,0.1901221077827783
g.3.2,0.43527167739062295,0.4349023464576988,0.40886576889612175,0.47753387191175756,0.4782847437753202,0.48725980321656165,0.3785230076243724,0.4252985005651541,0.3240674392274954,0.4194165470535751,0.5328494738819297,0.5714264348866195,0.4567412682566373,0.5466259916207707,0.5089193356976657,0.46764374922852897,0.4738988823271679,0.5508817549191296,0.5111592940829535,0.44717676558191577,0.4731827060337156,0.5100975180339583,0.49697291867364984,0.5121688637335939,0.4691582177907576,0.45674387557434154,0.4761748376324649,0.5222566429542354,0.5128314577065033,0.4090129913102018,0.2987895241744652,0.46007411637411455,0.5084531006596767,0.4338890700876122,0.4907911342585613,0.47324169586482573,0.4432138045665118,0.5389626082666781,0.4285190038047634,0.4493863174842178,0.46060729015757623,0.4140492632725266,0.433491705651437,0.2391491571991495,0.4322789147880869,0.4769731433359047,0.47964189174622995,0.4329464028491507,0.41437450500786277,0.44257001122708434,0.3967922483241262,0.42339070104466536,0.491644835456478,0.3823397275110739,0.44474609030222656,0.42519711037020236,0.44098638927076467,0.4388360615836751,0.45146259427577096,0.6068859332541748,0.4471019633101182,0.48645343384669987,0.4582216626862984,0.22570600589174117,0.14867310537071923,0.4408375114938925,0.5347948456828141,0.4234718565718167,0.5296928106260494,0.46033185080724137,0.5184226026613963,0.5051451898970539,1.0,0.4860471414698727,0.5832992511601457,0.529568467238211,0.43747402449340106,0.5212581394643949,0.5187279060150015,0.45800278905206254,0.4351910790448117,0.4749708019269176,0.39755176410822163,0.439285874033065,0.4635734155129066,0.5246503988050303,0.5290637468097318,0.5644083440034755,0.4734273006855584,0.5439272871800543,0.5164202732024963,0.46149917507306054,0.417621031351685,0.5013769705029882,0.4448020313254549,0.5108679089206885,0.426177999415085,0.4564638512524926,0.47980216987467833,0.49826542816201297,0.4421742081608527,0.4476485159306186,0.5161466862893462,0.5120160487327555,0.5089833270591588,0.46368438040453397,0.5166135008579174,0.3931032254431732,0.5254947903542209,0.43578163776033313,0.4494736330367124,0.44011033228437046,0.5221285044013074,0.4209112757968979,0.49396573409475913,0.48745148053887016,0.4049724924675413,0.46408505923108145,0.45045118840520987,0.28285830020351177,0.1901221077827783
g.4.1,0.6011937052483906,0.7175533406824818,0.6767016157773464,0.6231846482110764,0.5299608130933859,0.5550489230658497,0.4346092511036459,0.5245526882306912,0.40059556079721453,0.6072794598217874,0.6004686005252198,0.5848797257608424,0.44910851119167566,0.6291666516386448,0.5846592426892496,0.5828781001794581,0.5153642559554618,0.5874453731201514,0.6108120841046428,0.555157268411029,0.621438779370642,0.6083876844276458,0.5403132742626628,0.6117077546004598,0.5649721853961032,0.6246784052202188,0.6535131707649805,0.6415133443312716,0.6494771589088256,0.5043289223584638,0.31082568548950024,0.5500103691498957,0.6511465260109589,0.586378746952006,0.6476746627744554,0.655080644869708,0.5676385267697207,0.6395074744644854,0.518908378011765,0.5896835413692794,0.5538755363873572,0.5497576681516209,0.5356880299200453,0.29573234194921155,0.6113342611171381,0.65527435614565,0.597056416984553,0.660966870795323,0.5281422032624697,0.5760744442165348,0.5612460571653763,0.5152163982213078,0.6684032492608717,0.42888976717576077,0.605003115630827,0.6505445032640549,0.5960973619483019,0.5640757843757054,0.4441205123766156,0.6082751914786616,0.4929068346332448,0.6287792940920585,0.555570666036939,0.12475374397598402,0.22560867911053764,0.5767410575765204,0.6242176745394636,0.5453174605335447,0.6292595670175144,0.5041418451330828,0.6257716643362381,0.5988372612076152,0.4860471414698727,1.0,0.7469360090242322,0.6911971649143721,0.4962270866776166,0.6498274224403182,0.6145191094577027,0.4620852092787409,0.4174744526064455,0.39570486895555274,0.5109291695930498,0.5345685526215136,0.634267416999691,0.614881261647582,0.5448366866867916,0.6930451966773427,0.6059165212066338,0.5756855061721647,0.6177448598237755,0.6007364951492727,0.4871752628467118,0.5873728730934185,0.6887806296271664,0.6598909639024156,0.5696984493979368,0.616282412044697,0.5356626970519115,0.5901647533579273,0.6298878897470905,0.6006679804039622,0.6708446061906784,0.6376573451770539,0.5797547189623121,0.6979174760285172,0.6646496312159537,0.5575540732194897,0.6112886803337059,0.539939340204865,0.3496156780219341,0.6186470269024118,0.6321109299868747,0.6078545965341101,0.6473896367132388,0.61407428357289,0.5598251601571015,0.5968584325911374,0.5922960550513743,0.29245149637016427,0.1901221077827783
g.4.2,0.7265710722676018,0.5976785295262087,0.5897831113685758,0.6121729078577742,0.5568650894611638,0.5637974624007849,0.4393109421625421,0.4708323938685178,0.4463533373074977,0.5432813422596636,0.567154850898016,0.6100671042371982,0.5110148306490246,0.6480631884746877,0.625300296659198,0.5257955136697433,0.5504871530609563,0.6240679465105395,0.6133188799548663,0.6002657814202663,0.6228315916389372,0.5997594594884719,0.530307724492744,0.6352174505402929,0.5529216203099374,0.5527324527630877,0.5956946421201327,0.6744547150201622,0.6515358550108648,0.5192560302833701,0.3124600211377833,0.5767474011079408,0.6315771721351632,0.5963814343572527,0.6957598487635342,0.5977559296166519,0.5576382966300584,0.6863262042011314,0.5813202917669292,0.6045238823207385,0.6282792656986218,0.5763325452792942,0.5214940608408427,0.341135067846554,0.6313852585864375,0.5902907414702232,0.5875754286358073,0.6206407994480898,0.5142209388599216,0.5590430927234243,0.5509513277450505,0.48745514532255124,0.6442563952442867,0.46995984115653655,0.5613062608307207,0.6211912862772481,0.5609980711616083,0.5302523888943115,0.47314506859961986,0.6363398204753558,0.5501077336563753,0.6527812904523347,0.5843518074574424,0.30759574415781354,0.19993211214286977,0.6390031572859323,0.617213073888019,0.7201803834259426,0.7082969093639956,0.5728162623536541,0.7118009343184648,0.6548747561522965,0.5832992511601457,0.7469360090242322,1.0,0.7158735010321101,0.4958838907481821,0.709726961255099,0.6265672417273215,0.5051368285639563,0.41041672706809224,0.38896699664085344,0.54203958883214,0.5389184937634116,0.6017313804089485,0.6446021553015926,0.5952029685439097,0.7983736058801002,0.5860735482418379,0.6564330374647481,0.6630568002470311,0.6444776182386001,0.6053586962057771,0.6327065083635842,0.6734445533874744,0.7005983563146764,0.5951172008244313,0.6250957590317727,0.6011961487101937,0.5934635183238897,0.5752687500230977,0.6226476932973644,0.7128566671995576,0.6620310968238392,0.5869147581637888,0.6760245488759189,0.646526353909888,0.5638097483773531,0.6588522439349747,0.5262807407341347,0.4918735264296255,0.5574150994201704,0.7353549915408687,0.5630280541387801,0.6561874908975126,0.633930481640433,0.5120199223417803,0.7062160204208724,0.5797106224248391,0.39561944826457457,0.1901221077827783
g.4.3,0.5188553308086009,0.6669638081718949,0.6835190529017128,0.6199315179257275,0.5453733656901607,0.5380420593536314,0.41794069872077005,0.5193197457671603,0.38371309776681056,0.5744747243378975,0.5905030371071194,0.5725600632738669,0.4701717149011706,0.6101675911728068,0.5872632889678526,0.5640956609812101,0.5638066387622795,0.587297868941788,0.6118410354233301,0.4959047579081243,0.5811756954288647,0.6240386400409382,0.5415747107117156,0.6108690536175697,0.5807027563202259,0.6564497468569119,0.6572831094548892,0.6603456921628631,0.6578512303743695,0.5256299266462116,0.3044541246785394,0.5764464822279277,0.665307838925625,0.5886097654582944,0.6213845436808207,0.6557272381881419,0.6137275781461695,0.6335923894727179,0.5044410464105261,0.5704190130344953,0.5478629348175416,0.5363693227782012,0.5186660825164032,0.29979007640413746,0.5858395653577954,0.6111415194891251,0.5637183293446002,0.639072614019867,0.5299414926658477,0.5964292094897092,0.5708073370803391,0.516429604283924,0.6619033846165258,0.4860206033120393,0.5889423705292853,0.6354456694367536,0.6051355521763543,0.5354032181799248,0.4112018133877581,0.6188699852799465,0.4358833276012396,0.57693316270518,0.5757761967217444,0.20142939372558255,0.21171195026918777,0.553263884370098,0.6095562266415956,0.5246725794695827,0.6207122347023927,0.49120901609672674,0.6140120703708244,0.5949877048999297,0.529568467238211,0.6911971649143721,0.7158735010321101,1.0,0.5068760109991236,0.6874935165131061,0.6363280041440149,0.43905035472810744,0.4084231135240396,0.4404071058191287,0.4591094000040762,0.5647896448164151,0.591614442930571,0.5669044919768409,0.4922198982305029,0.6015395608638322,0.5922796667962477,0.6085719394632045,0.5533423608186582,0.5957912930599378,0.4945420977040316,0.5937424104419552,0.627483534846361,0.5818708328070665,0.5087512679161188,0.5835785421578544,0.543752433403158,0.6269899326097538,0.6205281558337332,0.5155118204182978,0.6143370090727898,0.625717782921571,0.5524812441943413,0.6332603251563643,0.5820697413185363,0.5409108099544939,0.5414391587134333,0.5605563819868438,0.2643122454463691,0.6204063574960319,0.5517659733549029,0.6655320649540799,0.6871190934815348,0.5842404319100964,0.5721219651362225,0.5733942273261553,0.6043861635215149,0.2687242704091651,0.1901221077827783
g.4.4,0.4336731366632968,0.4800034116340707,0.4700760641125265,0.48965693058481746,0.41085403924270425,0.417962926993811,0.3387943460117007,0.3845440293232794,0.3779985355765883,0.43004247712137694,0.4597088858378412,0.4323493722926512,0.36022146722953724,0.5074805818120878,0.4568840909428971,0.4451250332651481,0.4518638301950375,0.45210850720363904,0.453311061250572,0.40608998908716665,0.44690073280871817,0.4965903784003766,0.4275281332893319,0.4832917177387975,0.4285122911985078,0.4998162541897001,0.49510821058273846,0.5172518854778805,0.53385488260397,0.43181082231929196,0.27778710454473377,0.48542920605243733,0.5242670448865299,0.46123699549099195,0.4759075252623017,0.5048327506294743,0.48403130071675016,0.4791271525270874,0.40962199143854017,0.43249151621343196,0.4074657056535467,0.3924329359305203,0.419615365139663,0.2376509789346857,0.4650717441361058,0.4786046897784875,0.4536438046853361,0.48631692585452924,0.4150822579218585,0.5021055745946844,0.45966866693855574,0.39845323305591585,0.5189660417376547,0.37668878170472603,0.4898500846781835,0.44202348959953297,0.4841442525867353,0.46528874375205076,0.39176055749037575,0.49201101318337354,0.40512964418792247,0.5100433656307632,0.41560110234383935,0.11920775257016247,0.2417022757580328,0.47302430787303584,0.49184510235865514,0.4271310263411681,0.4893829405777657,0.4165500458224065,0.49150291626148135,0.4719226523364316,0.43747402449340106,0.4962270866776166,0.4958838907481821,0.5068760109991236,1.0,0.5349461129717247,0.48203149442212684,0.3777693743403104,0.4289467401406686,0.3565551098963631,0.36304343096706676,0.467363982238365,0.48993141866350765,0.43659906634642925,0.4167578069635041,0.4982244546130162,0.5099932411445777,0.560742529046478,0.5011287533359197,0.5055881073445132,0.3980759888286119,0.5550389577501804,0.5136900239322421,0.49149418345292034,0.4720109566881591,0.4852478627949369,0.5339900695060446,0.5536500567265407,0.5054296678232848,0.47307638681259584,0.5507241544050794,0.5389379342655266,0.4927887650235411,0.5386431215797505,0.47038994203396506,0.48230340436174146,0.44389732141795624,0.4078290103207427,0.3069977085906812,0.44540077232404246,0.48928594372847617,0.49276061996410875,0.513347264347392,0.48346825424161993,0.4545225881906988,0.42997124689590954,0.4804449594209452,0.32263070095392077,0.1901221077827783
g.4.5,0.5367714231360603,0.5933093474300628,0.6323633082303658,0.5945729554941617,0.50913244709999,0.5409495975313852,0.43165933959588343,0.4869034025505614,0.3928390085308999,0.5522118437940708,0.5174548422230296,0.5349916794935637,0.4199851789896788,0.5937621313647711,0.567719852183116,0.525457393527139,0.5087130196689502,0.5637131346090386,0.552808315664819,0.4716083504214961,0.5359721326733311,0.6044723652648676,0.49095808213982334,0.5873720252951791,0.5207879405056186,0.5916024804691163,0.6103527181034883,0.6630665243834607,0.6660495227290435,0.5209038561994042,0.27488922574370617,0.6002131938583013,0.6689571216297424,0.5910841627516396,0.6190342395039153,0.6555625430609632,0.5786234303257488,0.6149813909475512,0.49266703630532255,0.5683054598502648,0.5328674841812064,0.5090153985851378,0.4820499915576908,0.2642323649483927,0.578648953498069,0.5851971630984538,0.5744260980926165,0.5622518241347223,0.5044621717061536,0.5836635465352186,0.5537629844961356,0.4945276305744129,0.6195857777100746,0.4655237722205422,0.5709983665353204,0.5827173630173607,0.5673260455750838,0.536275753952859,0.4351964681388481,0.5734978720813149,0.45307909124667944,0.6108222605544432,0.5155337112817269,0.11287527257511148,0.24130659072026028,0.5587065632348338,0.5865728665338836,0.5198869607294073,0.6204673261551611,0.49941711243454934,0.6373942749071453,0.5895441942773066,0.5212581394643949,0.6498274224403182,0.709726961255099,0.6874935165131061,0.5349461129717247,1.0,0.5915045032873152,0.46707171477878723,0.4291141088464594,0.41067371936933583,0.41538989315751407,0.5482322770331352,0.6225286282379476,0.5070258076910533,0.4867310129927555,0.6361926330976421,0.5712424580154882,0.6138119062609535,0.5784574978882119,0.6197664260118778,0.4761038288683628,0.6319722860846911,0.6365137429071808,0.6688428233426237,0.5709653724234018,0.6421564637372419,0.6680156374686521,0.636838901438101,0.6218324843057464,0.5396011348314191,0.6407894962643581,0.6368418839418903,0.5930611479254001,0.6451385926482252,0.581532563438204,0.5887319579761717,0.5465385625633984,0.4996474634311072,0.3718739422735641,0.584683252339407,0.5937876426793646,0.6414818010021519,0.6891383361031418,0.5932258790088061,0.5462511398629811,0.5916228776920069,0.5924688258519888,0.3754998218346098,0.1901221077827783
