,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.1.1,c.1.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
f.6.2,0.18641607491062084,0.2089774743110435,0.23380283503790264,0.2710940835179254,0.25086987048135045,0.3363072728251838,0.17896865822384364,0.26258703617027523,0.3830189009617256,0.24134637939662534,0.31524189646624756,0.3103001791194527,0.27932579450990774,0.3328690595063623,0.2500990945290362,0.23176761914426383,0.3073958859092958,0.2362741533863734,0.274669141805626,0.18949153436847513,0.29702138604328654,0.2953507525710168,0.3457445883535209,0.3427215968244372,0.1827492355843884,0.2062514509057828,0.20465478906736687,0.2077010527736908,0.3327739518323736,0.28816919782589673,0.23078462653311102,0.32511261648722173,0.2958042145197932,0.2813428787756554,0.2520200856735792,0.3171481840172696,0.26582779951643626,0.2513874766315313,0.23493965656034865,0.4089601259334243,0.42407664587320965,0.1689643455102442,0.2875623786585494,0.15356979275480218,0.34472466250265543,0.29286975701070883,0.1687905958435687,0.29393802385457657,0.17252752435193294,0.3359979385405654,0.21921705052980348,0.2323042522371845,0.28665237223403445,0.12584407309561935,0.28054639106335894,0.24518865311369895,0.33073565040736047,0.2064537499998047,0.22143199937710123,0.26564959580860936,0.3385613391198954,0.342560187781053,0.2827538108535738,0.16405946075535177,1.0,0.33676721228675777,0.24307532851054664,0.17702924702783412,0.21186081925683076,0.2533028735604764,0.21902624030820175,0.21033873744574796,0.14853170888528844,0.22717889019198928,0.20327820568352836,0.2136675105419718,0.2801205576895762,0.2530114455728309,0.3073843249309817,0.21407609107844472,0.1744229088909223,0.2546586446295993,0.2577426858154764,0.17200495491272538,0.2871115726101965,0.24428357993408825,0.25328353115445107,0.19094723744654715,0.2751205547452522,0.29563022299793207,0.43439540788327247,0.21810260586974906,0.29344167692543255,0.19465077069227943,0.1957916013212011,0.18725921100517165,0.2520776922739412,0.2563671577314385,0.19861047683795852,0.19521152367613248,0.15756414080641862,0.3992474139611744,0.2968516968397585,0.33546263640226875,0.12630230605103887,0.26960168980642946,0.19207003249488158,0.28146864948100403,0.20913298869760544,0.15688045074740223,0.0348493072744716,0.307440591563483,0.3180211700741168,0.13495380553936945,0.28851593704295003,0.2557665877415582,0.16047129121261935,0.22536650254123403,0.2512856871447125,0.3624653803079357,0.19350922933208636
f.6.3,0.6757620039698862,0.6143863323951195,0.6107188343515026,0.7224440807075982,0.7023267766763055,0.7144103785089537,0.618589625300641,0.6030316250081074,0.7947924426437573,0.664784794972479,0.6693661631147564,0.6625530214166162,0.6584712029069347,0.7256195281315797,0.6866250453020301,0.636634702083864,0.5867544886009054,0.6756560563765219,0.6970264166311475,0.6851752842002731,0.6724432580995259,0.7182742930074192,0.7014132911424122,0.7520449441804842,0.5516902096215677,0.5740885595695211,0.5987945384736679,0.70426656943267,0.745207190337243,0.6741135190246774,0.5627374574772015,0.7254493582220927,0.6959195430899474,0.6889055143715399,0.7897928603171475,0.7227527900744699,0.7164656849072666,0.7311080845596873,0.7299220387470394,0.6608252680587678,0.5840244392832381,0.700259212276038,0.6264033083818499,0.34311760239346384,0.5676342167991807,0.7142021847581096,0.6914151840423023,0.5871242956951663,0.7648807066271842,0.7480778701832166,0.7116558372226752,0.649090562611164,0.7511377078240579,0.6630796347947039,0.7272230670696216,0.6339103491318108,0.5995772239161166,0.7451002332613649,0.6274831181775582,0.6517472802347855,0.7136913385354772,0.8138335902446302,0.7017146457081112,0.2282837597902228,0.33676721228675777,1.0,0.7373606269684383,0.7274178010536138,0.7789292902084487,0.7977619075643061,0.7708461714372187,0.7611012040951196,0.6063946919678878,0.7623552698009665,0.7505120690184156,0.736155497129218,0.7625689916703392,0.7464015042923857,0.6927271267456131,0.6554465529422924,0.5972486842507064,0.5351003499527364,0.627192435284149,0.5767963522012866,0.7555809691443137,0.6822360076139498,0.6474773134127502,0.7581681286156674,0.617247926898468,0.5970658717744975,0.6581282192051862,0.7179050627603091,0.6003850983508169,0.6641394952931136,0.6703089717121488,0.6861345329414634,0.6113700947847598,0.6452315513134803,0.6075939091238123,0.6584448121497855,0.5836187715244355,0.7071117237922205,0.794995060205477,0.7142297292095604,0.5713098147382067,0.7411016730237826,0.7748939078944068,0.7549371115828252,0.7350166085711483,0.5191688892006534,0.40402579944074907,0.6395830159422166,0.849566002436386,0.5372568449554194,0.746292912816247,0.816546069759496,0.582323100717837,0.7628971215579545,0.7572350302786468,0.578856730047467,0.19350922933208636
g.1.1,0.6636101418910595,0.8244343103349462,0.7624276160477964,0.906913982992455,0.8989825750218863,0.8426502780865947,0.7438809706669498,0.7956686734658278,0.5170956284347717,0.8843755553280481,0.9036709483106377,0.8801656767508882,0.812448532164955,0.9400188083417049,0.8659686511694837,0.8825172903023305,0.8281700205541456,0.8472711121881061,0.8623631161239823,0.7533697698034961,0.8271481358264972,0.8956354194293489,0.8894059989772259,0.8919073524348977,0.7348508611564841,0.7706325457090377,0.7900357129676358,0.7652637812059137,0.790346056734768,0.7018285730203949,0.5169827827108958,0.75777635325908,0.7728239880349402,0.7414288414994801,0.8138984855490956,0.8045442360104742,0.8112611403756219,0.8807801631782817,0.8215501707221204,0.7196654079821777,0.659564472469495,0.7600054348615725,0.8567893785999393,0.27468770306446805,0.6954900803861742,0.8525037888342365,0.7888513976964402,0.7798906540558586,0.8157134870385029,0.8686041215897172,0.7905935241624628,0.8191290470890064,0.906706173806378,0.7277145408421062,0.8509266406533438,0.788513557548453,0.8118782706857899,0.8522175765062462,0.7226664072136371,0.8755238357989683,0.6886232919030093,0.7918667219654778,0.8529763708625323,0.18064405819613816,0.24307532851054664,0.7373606269684383,1.0,0.6874604161175852,0.8269223001669576,0.8832080647654177,0.8083063369868227,0.8243917678575744,0.8174518639980451,0.8500115687897859,0.7410678313242689,0.8361093601730378,0.8248842991831689,0.8131924246365121,0.8814616600163601,0.8206026031357339,0.6393328084905555,0.7457445715288124,0.7029043929566434,0.6760635988885646,0.8034066453584937,0.8514338815812837,0.7858405920634173,0.7083971795971903,0.7893242200777155,0.7978892465728459,0.7763997193109835,0.7582568669356994,0.6686238089022681,0.7503336790370296,0.7427897200694173,0.736783202970484,0.639307955992475,0.6004361973942588,0.5929757370517253,0.7702383187520595,0.7743210025324672,0.7172775972720226,0.7861970355320179,0.784933355706991,0.7072173348914135,0.7889316275209978,0.8502076006798672,0.8319502441451486,0.8075962381441837,0.615642032501227,0.403950136322802,0.8064105288257071,0.717733450732945,0.6631071311755589,0.768949353793589,0.799278631006152,0.7193748693005564,0.7738457766213969,0.8510188400562806,0.29261413560818456,0.19350922933208636
g.1.2,0.7958391798694862,0.5808967980668794,0.5948944027811917,0.7078473961918786,0.6126029613578146,0.6310786545391123,0.5352502340707535,0.47815589801395253,0.5528974305317097,0.6374024856415834,0.5919033060924878,0.6191438792713714,0.6236976068210061,0.6570386030079142,0.6901553979355434,0.5764511332168286,0.6282019658686511,0.6337436403052286,0.6253262386101079,0.7198482685289824,0.7757434114651568,0.6828637615258116,0.586291833150663,0.6985438130613362,0.535984223999555,0.5407317481565618,0.576761476983961,0.6791202638700764,0.6948761708059316,0.6486368242564612,0.474610667531008,0.6305032014355899,0.6165117737928509,0.645344517213846,0.7792125221594932,0.6362734996262691,0.6643897027447745,0.7452779021838123,0.7314903419382864,0.6410675320848094,0.5215626846999982,0.674626720706509,0.6054696214203825,0.35723272769710324,0.5192909644789422,0.6469345963850359,0.6487655092416862,0.6289247553486079,0.5781047136452028,0.6620560195256031,0.6648437295230528,0.5820985389290888,0.727200714242528,0.6099610975483263,0.654351408626492,0.6032779387415005,0.6373451374206743,0.6431356252616317,0.5531921994257702,0.5904090316189272,0.6910692199636079,0.7198572096598199,0.68107495851117,0.319459213968123,0.17702924702783412,0.7274178010536138,0.6874604161175852,1.0,0.7847966910028464,0.8244754587650368,0.7921724028848078,0.745099223778851,0.6563017288433586,0.8377031888507079,0.9301279948116444,0.8526800637094029,0.6923611652990241,0.7987960022233132,0.6452161687227923,0.6234423038861796,0.5141423392697435,0.428741897205333,0.6201749454828368,0.5064943314973049,0.6357224663854641,0.6506932362784797,0.6077121627897271,0.7499978097834743,0.6352242627295535,0.6834517129842681,0.7082656103762112,0.7681583521380497,0.7117675052169515,0.6114534972686467,0.6183067779143637,0.6410920480887186,0.5480229038603345,0.5351250822743271,0.5776970990272663,0.663065117474742,0.5891948645076776,0.6321176523989012,0.6778001010948667,0.6092345585618892,0.5483226480610707,0.7063283172908336,0.6664325107881534,0.7096289405465394,0.694066998465142,0.47328872614375,0.47953403392781796,0.6078779102043912,0.7421761950539418,0.5452613683023524,0.6602590925802543,0.7198795144163176,0.5549606205077502,0.8587419100642174,0.7070734595978839,0.4999937688490064,0.19350922933208636
g.2.1,0.6689380944582642,0.7092025062903079,0.7050894418932911,0.8426108601979564,0.7774378038294503,0.7788197853909877,0.6911841086878097,0.7516888372060547,0.5306185360145685,0.800946776825084,0.7904481106098643,0.7718893514388508,0.7362642808877403,0.859504790421155,0.8495308628307829,0.7932180825574269,0.7603218835943841,0.8702581827240503,0.8591285418670435,0.6618565746232128,0.7303056421023237,0.8334786487417984,0.7605560354670144,0.8455906602966237,0.749357221022507,0.7946607772815865,0.8278033380486182,0.9036804662886259,0.8721712962996901,0.8057586915452991,0.5619386203145305,0.8600743789119776,0.8735196284440975,0.8645182651499801,0.9085307894149653,0.8473207210430752,0.8529881000879319,0.8380269923846922,0.8077569381462784,0.8449276706379669,0.7456847236369165,0.8446001175975023,0.7988328723703687,0.30000074148894174,0.777729592346565,0.8004189136115029,0.8435444392409359,0.8109334431233697,0.7625175080621299,0.825228869214582,0.8804366026293823,0.7927885237124619,0.8818451672304526,0.564298766396745,0.8467252705716583,0.785662826999778,0.800761176254313,0.7955449397519805,0.6320066093223715,0.6984323854200393,0.6387766316959892,0.8842330740817996,0.8515404540923946,0.1936962297711872,0.21186081925683076,0.7789292902084487,0.8269223001669576,0.7847966910028464,1.0,0.9259807041503467,0.9704771551042602,0.9757715543955267,0.8067314481239375,0.9017719674901925,0.8763463236948223,0.8973979278280331,0.827136646954077,0.8894022494707458,0.867229254476373,0.672070518698915,0.6398142355084969,0.5974462063292607,0.6065594299000381,0.7513350856908245,0.8732139955953634,0.7011769760929664,0.676103353271374,0.7949775144379735,0.8484724925208462,0.7798580141212423,0.7785067015998892,0.8901290288101622,0.7283613307099447,0.8653677206501341,0.8528429268883131,0.8711756581174033,0.7920630903497305,0.8067226031342918,0.7313867978747173,0.8348703886343036,0.8017381630453905,0.827482322609196,0.9112016397937814,0.8722269620497427,0.8145936825070056,0.9008949675385876,0.8438430537826686,0.8184935538112045,0.8215232511884163,0.6927943294386817,0.4436065512578987,0.7875561354899069,0.7644949881656803,0.7594453162781423,0.8037486676483243,0.8204745430682555,0.7884827923670767,0.8406714520063591,0.8671849333869529,0.395467358617257,0.19350922933208636
g.2.2,0.7110357265355614,0.7145540134495038,0.6902607686817568,0.8534594803513302,0.8271888996918206,0.8587029728815382,0.7620794407216905,0.7305250843726085,0.5618383450514824,0.8015606383347307,0.814539987651385,0.8359340947803854,0.7837894197363517,0.8870853909601394,0.84891132899082,0.7940707587875062,0.7810044978334643,0.8657051281627582,0.8239911475113414,0.8018557917935585,0.8218021567858298,0.8573364219812847,0.795717801614838,0.8536566178651173,0.6970629502840318,0.7223149150164141,0.7544644334133376,0.8517300445226254,0.8835065350953626,0.8155250022319779,0.6450900314791499,0.8308578398533145,0.8322402540502151,0.7918957566054016,0.8789263687179828,0.8293455389062913,0.8166472102932701,0.8826407836631983,0.8241188230140526,0.7991194692631262,0.7122260506312444,0.8114009777390959,0.8326619293174524,0.29602103694260146,0.6690079410341074,0.8373381888160369,0.8266033998337551,0.7338217658394506,0.7681302308394481,0.8247456635845923,0.8166547573768265,0.8082715819459869,0.8949292143049777,0.6634072359057643,0.8419232583941986,0.7406220726884855,0.7770422308957868,0.8167748377253854,0.7105630964366697,0.8050549380213189,0.7943051029425201,0.8787089454127258,0.8178987282575343,0.21431658676752774,0.2533028735604764,0.7977619075643061,0.8832080647654177,0.8244754587650368,0.9259807041503467,1.0,0.91577373031105,0.9048460340274203,0.862736913077703,0.899323059052648,0.883512111284487,0.8933053895754659,0.8524086090543539,0.8914143884739402,0.8696153827156716,0.7671568974136589,0.6872154002902815,0.6654095204367992,0.6921788335287744,0.6636043253489555,0.8096485641655508,0.82667334255079,0.8018331986134853,0.8255273395445271,0.8019754395067543,0.7879020995686012,0.7936748493596715,0.8041527490774621,0.7137776252551181,0.8025122919217688,0.7742228904462346,0.8091862211741817,0.7345126845143255,0.6873229342133105,0.6563521068278622,0.8134553707960867,0.710219728170154,0.773695796362188,0.8453002177561941,0.8069687245853013,0.7426384419041191,0.836792875976144,0.8658214109342411,0.8346048466625504,0.8802430223396918,0.6027616124709355,0.5091632350169871,0.7440195581949304,0.8137869617666069,0.6438286590427262,0.8000882359823048,0.8316026456661936,0.6881309047892026,0.8540857440747192,0.8375932513978839,0.37715607889158725,0.19350922933208636
g.2.3,0.6558282334737408,0.7050516584049136,0.6963871738468654,0.8484817701458549,0.7647398117106005,0.7726993409797708,0.669217336549849,0.7211170919077706,0.4869905524814877,0.8109068120132409,0.7825551591160159,0.7696022486271068,0.7367033096400978,0.8429200022001911,0.8583895525962683,0.7857220499739271,0.7633827307177393,0.8846322042395598,0.8279101028421126,0.627449468760428,0.723996087966835,0.821542191003201,0.7533956798546865,0.8545113130602245,0.7469479227559843,0.808659607796094,0.844900174257112,0.9226005721290218,0.868215134327692,0.7947583125206681,0.5717057482013395,0.8822630929912098,0.8875706155551569,0.8585135266630951,0.9033150816891877,0.8567296268492353,0.8248221439026697,0.8312305311833295,0.7894755943842056,0.8146992936061985,0.6929984371888743,0.8127095074300977,0.800572643377192,0.23928252844989117,0.7574521651603284,0.7880675104890942,0.8435525631716431,0.8001484684389678,0.7948106613996035,0.8229092706800094,0.8815247767087772,0.7854710253221358,0.8690286810927086,0.5818167010253253,0.8226799258669691,0.7901718969658212,0.8043166698094821,0.7997134776166661,0.6417934461534996,0.6880906216298381,0.6049421908421645,0.8749417970238076,0.8245865499121624,0.20242840692927544,0.21902624030820175,0.7708461714372187,0.8083063369868227,0.7921724028848078,0.9704771551042602,0.91577373031105,1.0,0.9749803604576037,0.7924761129097059,0.8957859765357086,0.8803765143845069,0.8929641364151697,0.8276865265005804,0.9107416041910157,0.8642450318828828,0.6706253243037686,0.5987578125384001,0.5875348666547507,0.5789672203121438,0.7408419956647293,0.8557314409253657,0.6745260128080978,0.6720492714955271,0.7740200325315354,0.8385142840153335,0.7659201371223362,0.7708426142131221,0.8739525522307755,0.7332891436368754,0.8661048832382651,0.8684365955630047,0.8825997794448954,0.8311911132946912,0.7862344825262242,0.7772138909937467,0.8249191022946006,0.801999715157684,0.7976791780687617,0.9065164872349554,0.8892429915865281,0.8219611743170679,0.8834416878614931,0.8168154573789213,0.8214899863360533,0.8022762652958983,0.6865627458097432,0.4414095327428718,0.7912165190853305,0.7413662535836179,0.7936415364367125,0.8154296301697117,0.802342506577049,0.7939605809817027,0.8635352695344151,0.8804022321533136,0.4020599283861087,0.19350922933208636
g.3.1,0.6317196278648468,0.7127236774400043,0.6897796781579867,0.8438336319458721,0.7773018121136483,0.7884601991870036,0.6917016847938681,0.7593477810390606,0.4670943010854425,0.8168174282733531,0.8128713130558981,0.7943472608551247,0.7655510030164179,0.8630721574135116,0.8748457519731988,0.8176584233486287,0.763430128325297,0.9065620581598689,0.892565294680985,0.6430306871507814,0.7185028686909251,0.8322360719083718,0.7693977563121469,0.8673562569907415,0.7623557985775213,0.8278386699366048,0.8705028620571829,0.9200027890559741,0.877635144441505,0.7926147004376863,0.5926146788059182,0.883689059147996,0.898556957965785,0.8628513691665416,0.8961195384006607,0.8640632769597838,0.8559724188226139,0.8450253981594321,0.8062613657666284,0.8379128727900249,0.7457677415560363,0.8466699413157771,0.8273026827923166,0.2445118792116677,0.7745472708273698,0.8068256184213061,0.8252142557534284,0.8196261931918072,0.8202840392967027,0.825730341671014,0.9030031515923908,0.8123593131389641,0.8835728244471092,0.549491124070917,0.8527035221602022,0.7980851823217355,0.8008799586967826,0.8258027840590357,0.6064157949594879,0.6975702873531634,0.6124991769412658,0.8831085105613082,0.8569256106687207,0.21829619667488237,0.21033873744574796,0.7611012040951196,0.8243917678575744,0.745099223778851,0.9757715543955267,0.9048460340274203,0.9749803604576037,1.0,0.7873731788019104,0.8896182787287217,0.8442254073024595,0.8821715665766157,0.8174595552933892,0.8697399817002452,0.8706849534744532,0.6619977579633719,0.6135253399519494,0.5768157246514344,0.6049808876718642,0.7660510333549727,0.8648862455615968,0.7049646506263341,0.6743239720935289,0.763202129488942,0.8447621635762822,0.7773602178876672,0.7742468776735889,0.8680465988184656,0.7477130624309293,0.8812287579792232,0.8692597564472013,0.876462173830942,0.8181587901813548,0.7765395566744574,0.7582383116856819,0.8264075602260572,0.8042149043579613,0.8213210181914637,0.9132257483753551,0.8971223871723326,0.8422150469113134,0.8784055238114031,0.8252569905131838,0.7981305609642654,0.8014478166461527,0.7050280076717306,0.42787729946747033,0.806940411004316,0.7269307978465479,0.7756385694954983,0.7968650063859984,0.7987554787109692,0.8203246589502384,0.845090053110918,0.8725676383628881,0.3604691286366863,0.19350922933208636
g.3.2,0.5816957313707423,0.5775716347719665,0.5485465608967742,0.7557564748899457,0.7802253696151124,0.7586723891666615,0.6700916445480836,0.6532278545885144,0.41657503710058547,0.6575481513244573,0.7826247653388795,0.8608165408420821,0.7661802471167527,0.8256274705957873,0.7630907499182409,0.7225477209123592,0.7622813372244718,0.8238440995584824,0.7497767811835248,0.6720841226775548,0.7188332098259519,0.7954350984403483,0.7658998994014622,0.7886557023005302,0.6605477084380396,0.6456857703741422,0.6689443917063272,0.7351392366612899,0.728837518032933,0.6717099411590669,0.5361981621866093,0.6919989052883195,0.705102036389417,0.6498854579849712,0.7381589834251504,0.6928922973131265,0.6831048355642516,0.8264387580427965,0.6900193100785497,0.6686828876646296,0.5835646921040477,0.6451872782946562,0.7265748831545021,0.2879464807462662,0.5282671387808078,0.70923812660187,0.7504062175662431,0.6077799423299465,0.6393797734627501,0.7036035797740131,0.6395410022413996,0.7233453563101327,0.7524912315928224,0.5816703741314049,0.6797702263972443,0.6109569760835927,0.685811210113438,0.6937151217031517,0.7240231517123269,0.7679415056799435,0.654627141564576,0.6933035893316494,0.7414203330040057,0.2471558401009021,0.14853170888528844,0.6063946919678878,0.8174518639980451,0.6563017288433586,0.8067314481239375,0.862736913077703,0.7924761129097059,0.7873731788019104,1.0,0.7190922141966627,0.7347047746155431,0.7658174102588973,0.7333994656544666,0.7532846848487527,0.7792459792942398,0.7416057412923931,0.6541130746120183,0.7233196385413261,0.5652666918804954,0.6043881291538178,0.6970544417885574,0.7360792571641201,0.7510916081225896,0.7036053103154656,0.7046627672840802,0.7373421197890168,0.7228412880415224,0.6720267263860499,0.6303229367009638,0.6486914805239998,0.5831671482759523,0.652624953174733,0.5685279693534568,0.5582373286419957,0.5769842601606608,0.7102528488107293,0.6098315953629709,0.6282385956627271,0.6832720250967929,0.7244309345773491,0.6925446507635756,0.6567573419513015,0.7565996812126327,0.658687568659082,0.7825086267791844,0.5754233838764804,0.5294370088379353,0.6615558930458564,0.6814891828360429,0.5566415531051917,0.6646094334386348,0.7170641638262252,0.6114855603561122,0.6971937023048805,0.7058402084600619,0.3163170313965045,0.19350922933208636
g.4.1,0.7819654290455111,0.8361935798570551,0.8026759723008093,0.8693144607853358,0.773605615924279,0.7972910080068668,0.7261460934390715,0.7377272614033699,0.5381169480925654,0.8792545466761941,0.7791223897921801,0.7845589338355237,0.6918291199435997,0.8314271879911576,0.7915497444561113,0.7863196636221595,0.7417481744680456,0.7981009975477867,0.8068384051998155,0.7807627988772776,0.8183448714580849,0.8404244172140275,0.7399255297538903,0.8430969981342961,0.7133501815163727,0.7883471371454461,0.8242210691715325,0.8423769006077096,0.8587398430285936,0.8005734125067264,0.5509076924262049,0.7928964902708538,0.8357373418313654,0.8194651086249453,0.9241237851013143,0.8665250683170296,0.8278276136995478,0.8871500459116253,0.8074128968914199,0.8320066790247356,0.7152822349067973,0.8490905361723362,0.7889895045184617,0.33475078298287925,0.7568600315600287,0.9006814379515985,0.8099362186114181,0.8451431711193879,0.7581775504524639,0.817466910094562,0.8569986779744893,0.7911577287465444,0.9181073654596256,0.6113860061520028,0.8367448534508397,0.8587403237345527,0.8242327022557403,0.829682706065936,0.6665333148277562,0.702849159841954,0.7077965855720121,0.8637519237101376,0.837335737215646,0.15703043401102337,0.22717889019198928,0.7623552698009665,0.8500115687897859,0.8377031888507079,0.9017719674901925,0.899323059052648,0.8957859765357086,0.8896182787287217,0.7190922141966627,1.0,0.9071906292718611,0.9354653211450498,0.7990510648051601,0.8862228602579004,0.8369358859989474,0.7112522364994963,0.585303549769549,0.5578075534793492,0.7062088137894253,0.6646952875229127,0.8772730767131841,0.791307853217541,0.7162558567561618,0.8306499345260457,0.8227869310134431,0.7300050566661592,0.7965877351888455,0.8378933080574935,0.6981754961555481,0.7645612294468309,0.8388308288893369,0.8119028347602949,0.7215873665474632,0.7008940806360932,0.6176481626799338,0.785274705008479,0.8088850588908664,0.7884979346047853,0.8527519773208697,0.8198354444957612,0.7242818676594622,0.9059868934799219,0.8839311907395458,0.8331555662667526,0.848256126768699,0.6337035494282477,0.429573037808449,0.8499191771044655,0.8011009392261362,0.7286865282912102,0.8138749309571044,0.8525733950571002,0.7657396320347306,0.861537840133566,0.8714514871966792,0.34827653874548314,0.19350922933208636
g.4.2,0.8046373968253289,0.6293781091385435,0.628031795959164,0.7568243151072748,0.7095617378534708,0.7025583808073531,0.6394279882704381,0.5894952576614585,0.5294113872103204,0.6919490560803709,0.6598762583545044,0.7094918912776276,0.6828638095964076,0.7251889598041008,0.736753303059834,0.6379716414970429,0.6954748420072738,0.734199120017268,0.7030175511393927,0.7421909046562873,0.7260155817712022,0.7308468208709693,0.6434565445598621,0.7564946950311865,0.6163221352920243,0.6251878914351069,0.6649523209991915,0.7673909050745016,0.7518888589555959,0.7182850608209008,0.4996798678577775,0.716951967055394,0.71737143107522,0.7312208581776695,0.8390329657450977,0.7156413703287684,0.7183109228014952,0.8260079974329341,0.7811192904164741,0.7342202230088681,0.6002754973921641,0.7752779919556502,0.6815071612389095,0.34389061362848744,0.6221390138901309,0.7153057894987884,0.7054084864382815,0.6969006639522723,0.6497391310910507,0.7046096012050145,0.740786185702889,0.6534266265025621,0.7810001714798332,0.5907898228443513,0.6974184804113103,0.7143236110833536,0.69690561522365,0.6785806714310957,0.6215476974899614,0.6378607426323009,0.6765486792717944,0.7728971514819005,0.7711655524763802,0.31049156017938073,0.20327820568352836,0.7505120690184156,0.7410678313242689,0.9301279948116444,0.8763463236948223,0.883512111284487,0.8803765143845069,0.8442254073024595,0.7347047746155431,0.9071906292718611,1.0,0.9214020279614399,0.6985905376805512,0.8650275250429478,0.7432643691333368,0.6614324477555845,0.5042324657484085,0.49242216928875143,0.6488267511808632,0.5912386820335703,0.7294980560911989,0.71500712688646,0.6662080691758949,0.7992168602904202,0.7087926563896619,0.7301923397077867,0.7438737600775648,0.7850292084752162,0.7615109578545737,0.7152927623672994,0.7284504055241479,0.7462900766510888,0.6599680731926739,0.6266637067998417,0.602864050910799,0.7028190676489204,0.6585999359627557,0.7081131304460154,0.7788673272103331,0.7415781487703463,0.6439832060085456,0.7752879425690016,0.7472558149227257,0.7468345722908515,0.7759533838280492,0.5513793130425826,0.4939986444813015,0.6766981307544484,0.7801835001260832,0.6081268678205589,0.7192387333729667,0.7585518281121436,0.6225013700420273,0.8973163039561944,0.7500218450814244,0.3981471260916126,0.19350922933208636
g.4.3,0.7284473290060103,0.7554773289395527,0.77141729818711,0.8539853726704794,0.7780591162814615,0.7601846420430888,0.6859044670694846,0.7054236286759901,0.5232676525953898,0.8078681735051917,0.7498379750521058,0.7593407627320592,0.7181807956983931,0.8019521733383386,0.790797776124443,0.7409290034433088,0.7856117279563359,0.7902648174276965,0.7893099431107331,0.7166306151218005,0.7715256973808652,0.835346575957292,0.7239374899104326,0.8312535569987657,0.7108982446312866,0.7869951035651546,0.8065743053459394,0.8538983648918999,0.8496183032447255,0.815568794544843,0.5444820958722127,0.8092807760363177,0.8313977207158707,0.819687002495621,0.891351319852119,0.8468156913625468,0.8571788946385194,0.8614005505116749,0.7837650960148262,0.796494478232799,0.6789378359586348,0.8158452004712697,0.757989930916665,0.33790357713854274,0.7099396208078429,0.812539674014782,0.7652396497667717,0.7990468826633168,0.740221163918677,0.8202452463258111,0.8455438876068128,0.7622648009394821,0.8973861986026335,0.6659747825739908,0.8193499314771682,0.8188824930026337,0.8193134939654758,0.7602000246337769,0.6182573132711823,0.6981794860150078,0.6426899627670402,0.7986830363229475,0.8587519087481646,0.2506944188151389,0.2136675105419718,0.736155497129218,0.8361093601730378,0.8526800637094029,0.8973979278280331,0.8933053895754659,0.8929641364151697,0.8821715665766157,0.7658174102588973,0.9354653211450498,0.9214020279614399,1.0,0.7956028648200403,0.9225752869955782,0.8411553786952873,0.6794915130822143,0.5534387054415469,0.5837471440507872,0.6417252820485131,0.6816616601341331,0.8063832247272357,0.73786315697798,0.6584042405668455,0.7525227178331372,0.7918094218151647,0.7718777664252389,0.7402195775890122,0.8297187590128612,0.7370985460795899,0.7563232272156101,0.773824481347413,0.7449957277858776,0.663388103808596,0.6672170229132461,0.6276227632586485,0.8143672219297193,0.776893644683859,0.6978687096125125,0.7965740350690139,0.801358982184929,0.6913522115616729,0.826337329085447,0.7800480371868361,0.8118129908165573,0.7656821396020339,0.6381782489182223,0.37403686204716013,0.8179249748028958,0.7297696068874396,0.7619344598044553,0.835174915859332,0.794717404443557,0.752749418763403,0.8595218074121037,0.8619558139649192,0.33737167599490603,0.19350922933208636
