,a.1.1,a.1.2,a.1.3,a.1.4,a.3.1,a.3.2,a.3.3,a.3.4,a.3.5,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.6,b.1.7,b.1.8,b.1.9,b.2.1,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c,c.1,c.1.1,c.1.2,c.2,c.2.1,c.2.2,c.2.3,c.2.4,c.2.5,c.2.6,c.2.7,c.2.8,c.2.9,c.2.10,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.4.5,c.4.6,c.5.1,d.1.1,d.1.2,d.2.1,d.2.2,d.2.3,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,d.5.5,e.1.1,e.1.2,e.1.3,f.2.1,f.2.2,f.4.1,f.6.1,f.6.2,f.6.3,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.1,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,h.5.1,i.1.1,i.1.2,i.1.3,i.1.4,i.2.1,i.2.2,i.2.3,i.2.4,i.2.5,i.2.6,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.1.2,j.2.1,j.2.2,j.2.3,j.2.4,j.3.1,j.3.2,j.3.3,j.3.4,j.4.1,j.5.1,j.5.2,j.5.3,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
e.1.1,0.6403214736833814,0.7536502394113654,0.7664537971359033,0.797338442217745,0.7259187584169551,0.7473503764924235,0.7234350421925541,0.7105862276765733,0.6853732577384264,0.7637844692915331,0.6522164866259422,0.6294839415091823,0.6178528285582814,0.677764239270658,0.7450217088600043,0.7081856193782763,0.6378368170581193,0.6756986487791452,0.6949480666563184,0.4958078398986342,0.6666588104011392,0.7604555677931748,0.7047479840303477,0.7176906035322279,0.6929794550036115,0.6004143876394651,0.6209021959006633,0.676317079895458,0.6729077741234715,0.4197662034154066,0.5350640509965281,0.5285395498218792,0.5042391213693694,0.5016497275981968,0.5179875468591464,0.5543908168445307,0.5475431704239697,0.5656002775593142,0.5708367822045124,0.5387912122595828,0.6365195505518654,0.6139230109096492,0.5539855040733758,0.5009550064620233,0.5862868630525376,0.7037539803201136,0.5724468660289064,0.5270975626514156,0.7305871433919119,0.7866015329356888,0.7102523853708655,0.789722018093195,0.7390592147499995,0.6916537248896072,0.8142982190982366,0.737783678531959,0.6662276366063026,0.6723689244300334,0.7099811972725318,0.5423081939301709,1.0,0.891591529127653,0.9354428914834418,0.39155112127815056,0.48844567665691724,0.47502838982037227,0.5013259946017464,0.47195633530721515,0.5479946803874287,0.6860735037296593,0.5616304928740831,0.6391356281974732,0.6684402822824775,0.6449054576810502,0.6827985577307093,0.6437567580291572,0.6049606380525803,0.5653314404631333,0.5823986581420112,0.6550803598984626,0.612712009700705,0.7122298132816458,0.6458700738643733,0.5987204905883212,0.6212017135749391,0.6569522278125788,0.6186649822519908,0.6033426783709741,0.6946514877347336,0.6797480148872509,0.47798536277814635,0.48590694698213904,0.44661300229969153,0.4082224301944849,0.4857447278335909,0.3321602224424197,0.5108107601371833,0.4991556669643231,0.4926945252976942,0.5184195435047365,0.40083123207618,0.46267834041112327,0.6343674431811269,0.6222213432086395,0.36565918191825436,0.5287209296379733,0.4825363151955672,0.5250209224497842,0.5160202282576235,0.5581465427837429,0.5443814251786806,0.4944307403875897,0.4868256010733735,0.23343165028419796,0.5852829851332616,0.3008338240560535,0.5065510968865032,0.47223152010920877,0.5592921861328372,0.6411195213641737,0.5077111988988376,0.687557691388767,0.27273746752751743,0.36258007439863865
e.1.2,0.5367141018575209,0.6313137264847621,0.6402943196085158,0.7072017249772996,0.6874208630634698,0.675070108353575,0.6437263125512775,0.6071667009227272,0.6029495908110141,0.6741056097203595,0.59862127829747,0.5833790260397587,0.5499880951128484,0.609320336444865,0.6985311114874021,0.6299513207371732,0.6292232153704289,0.6045541497803488,0.6216140793525529,0.4680814135588524,0.6130485556588886,0.6899438410238238,0.6388626768475247,0.6437245492996629,0.688668775006214,0.37787169770156037,0.5185146415418201,0.5204888955996939,0.503438487586209,0.22944176453055984,0.33498154257597307,0.3333500646319879,0.31664243273239173,0.2895309110056935,0.326949931471226,0.371957164035474,0.36591085669871926,0.37260545287912833,0.37982996494479465,0.33710238161807843,0.4551903985542277,0.40583933686222673,0.3912114014670606,0.31901953100916003,0.38581761477783527,0.5506956292107551,0.3932017598896816,0.34352978640381365,0.5859392673842356,0.7204341054945212,0.6227800588702694,0.6578547775390662,0.620264486566697,0.5592024954007051,0.697319757628135,0.6150280994716064,0.5112794324163582,0.5165522600448184,0.5822323247396956,0.5326439293803622,0.891591529127653,1.0,0.9130485380263725,0.2713795286840189,0.3374129490024727,0.33047725755128665,0.35902606444414287,0.3510406505316997,0.430451625750315,0.5983881764340129,0.4692999379746857,0.5924736427679266,0.6418483320315639,0.6006701766736975,0.605311642674004,0.6412433016275224,0.5357460767210761,0.5113306842632909,0.5199482826546411,0.5856490361684636,0.5571795755982669,0.6355805602920086,0.5829533770999813,0.536990109510268,0.5760482486767825,0.5413178342732737,0.6166839102878737,0.53428775008565,0.6504611108685008,0.6449197987941827,0.39805810748676046,0.42515857950334024,0.39555170409158424,0.3357116462945473,0.4071149906303748,0.2289974251236671,0.412806296642046,0.39360237065653086,0.39589659610741046,0.43206312017600074,0.30859248381085225,0.3730327475204127,0.5075808358294609,0.5184868997164163,0.25530878326763556,0.40962080627501285,0.38946119791435546,0.4075257107064814,0.3598522066006619,0.4202757831320415,0.4082682747364659,0.3778231495071036,0.40724735205158147,0.09598912567464211,0.488574394024787,0.1761633537421871,0.3634990811401961,0.3379338135294414,0.4576607140663574,0.5739676117714912,0.3882580725626235,0.5550656720125126,0.11096794814112432,0.21386661036800178
e.1.3,0.5055560352253003,0.6292408478865754,0.6506870421753917,0.7214505612753153,0.74124364840034,0.7285643411395812,0.6806244684898414,0.6877001621192309,0.5998367464105047,0.7130534868859043,0.6483624887967401,0.6236429942104809,0.6176850845546741,0.6676137874756355,0.7512893630494519,0.7091049787701567,0.6491218624921176,0.6754796529286051,0.6816067171893111,0.4401084846433421,0.6902872048882507,0.7716551542989162,0.727634402238013,0.7176572193016572,0.7629945325681683,0.4681202050943748,0.5334005994232639,0.6076849793473277,0.5900106153624708,0.2972470176215252,0.42455413684983695,0.4123925202631406,0.384587570451453,0.3850781070506496,0.4165564977261989,0.4561438474773247,0.4305148677082272,0.4347543123403927,0.44835709324679923,0.4213630040776369,0.5184558664879984,0.503389351641214,0.4532519972791852,0.38968454311887823,0.47217333280592516,0.622834954770539,0.4631748720658097,0.4134116796964104,0.624682489812373,0.7514344198822841,0.6606594055573342,0.7269742408334867,0.6686792616513169,0.6032110222504133,0.7997256498037707,0.6801455693513015,0.6085805936174641,0.6063737078965636,0.6607400449311777,0.5170283379807747,0.9354428914834418,0.9130485380263725,1.0,0.2434844179397686,0.3452456653250869,0.3772248194591978,0.38217908629594377,0.35598386765832724,0.4194383561651887,0.6280376049847358,0.4891115980167181,0.5884678877497566,0.6324076477864933,0.5921335703065137,0.6124182519817037,0.60239357880186,0.5023522070414748,0.4682774871384019,0.48804483078985267,0.5497437084390574,0.5260989744869834,0.6693415389577808,0.5860457677817607,0.5019726377438937,0.5927838575019979,0.5392796329568419,0.602245818316552,0.5297393837705971,0.6811596741299426,0.6638324356129571,0.42827236430471083,0.4578609018996744,0.4112899002534439,0.3546117052518038,0.41995110973473,0.29995537210163314,0.4582387079456408,0.4406803659170281,0.4406261753174044,0.4788477103678196,0.35640046523981606,0.41190304161491276,0.529092387978127,0.5332282709654584,0.21178409266098824,0.378521867346937,0.33272740171179993,0.4063745425023279,0.36528490237551725,0.45113809369343083,0.42338604143018277,0.4040966565164108,0.4354183528984712,0.11279326621261371,0.4800900974555045,0.16843878351860503,0.4180918196821316,0.3816730330825382,0.46749554382235686,0.5692865313849089,0.40689552457940426,0.568628250782105,0.15041882221727598,0.25931442073569794
f.2.1,0.5542525779179419,0.4558958167501968,0.44255317423200546,0.5110000158104895,0.40230060842172466,0.5345929101650927,0.44632782573854823,0.42508181928304895,0.6011993872583089,0.4221494142977724,0.5381973491157676,0.49771732384719636,0.5189432292342886,0.5834522597568206,0.5224513946468033,0.483844060143102,0.493372319218367,0.5527039727998455,0.532796391869976,0.58945942290773,0.533862923996626,0.5291284758611735,0.4549589423922775,0.541978348328123,0.2572494179947233,0.6283553429256964,0.5099099736623106,0.37532756072183054,0.4530476951921007,0.6337096327787535,0.6126758042675509,0.6760272013300089,0.6250264414273381,0.5972809719701181,0.6216598063444262,0.6082063140747269,0.5852090461155538,0.6910080221483211,0.6270232651058795,0.6311056627942331,0.6327662931649138,0.6125508485031258,0.656482850232758,0.6187676034959637,0.6186988366829922,0.5824668372044445,0.5653877469646946,0.517921366148543,0.6515413963577452,0.40978467112506795,0.3796927839691746,0.3533294686776277,0.41822500395409173,0.40234563011295216,0.4237900611501538,0.5757722410240355,0.5363653306881424,0.5121683463303589,0.42087963803500655,0.27421389687952075,0.39155112127815056,0.2713795286840189,0.2434844179397686,1.0,0.9604589649912857,0.7573179203199526,0.8092622549366784,0.8173638083554734,0.8486202644277916,0.692387590211626,0.6788109054291164,0.6327908611374113,0.7016838053744027,0.6170239827492866,0.6427782709331321,0.6210136334027094,0.6296087797234998,0.617442696232713,0.6127945298762709,0.6963659560547151,0.6371744222015477,0.5777929273744284,0.6155897538859274,0.655844670698361,0.5296246548655371,0.6173330219822816,0.29759038148595207,0.5358562211719381,0.49205234905963735,0.5144209590431327,0.5631751012885197,0.5103734737367492,0.49846294417997955,0.5389167557745462,0.5476901080585242,0.4569253205929392,0.40988599931785674,0.37374239752025695,0.3959138759732341,0.3575935988323983,0.3411625623360874,0.35280648824872146,0.4822516088348545,0.3915669905426824,0.6447407699802415,0.6897110918106896,0.5977966642923505,0.5231495247360985,0.6367179751335678,0.6050860640174359,0.6108375556842207,0.6327798114272928,0.36505509191507407,0.46519132661232754,0.47726912997227405,0.6675031728243429,0.37709116498680706,0.5783256644622691,0.716341363396695,0.3613902322090704,0.6044703365535989,0.6495200047067063,0.5571593569797522,0.5659187208009206
f.2.2,0.571405842275615,0.5265861021330583,0.5167398700166175,0.577151926637448,0.45039165050989416,0.5841091297583328,0.5067602185280011,0.5164492861505225,0.6355057984235473,0.5127640902758965,0.5759838312177938,0.5184718533026379,0.5448133042741631,0.6217249291040607,0.5729745484621184,0.5442461250047829,0.5345045124841447,0.6069406520657286,0.5840440069986983,0.4753409555565965,0.5202001925353213,0.57365539868559,0.49315873067277866,0.5891535575276414,0.3451756054609313,0.7262697630383788,0.583609776901063,0.5411309296021205,0.6141715118372076,0.7480836540639041,0.7424614675155273,0.78483604786899,0.7403282857121194,0.7130078774441386,0.7473355651788605,0.7421251566575591,0.7200999105384905,0.7949403024717084,0.7492017906878098,0.7506092181266263,0.700692975517075,0.6964422460745758,0.7685994392507215,0.7320231355068858,0.7360180759151526,0.7012440504217081,0.6860958382501114,0.6549597534880203,0.7608952051957618,0.5231431770302858,0.5122962408474752,0.49322573423413546,0.542192054423819,0.5376580292218988,0.5427363114222088,0.6667114728493635,0.597920797206022,0.619225931365666,0.557618155049885,0.38407658013352636,0.48844567665691724,0.3374129490024727,0.3452456653250869,0.9604589649912857,1.0,0.8035195795279669,0.893155768410066,0.8993359653194268,0.9139745977743885,0.7452382361582838,0.7322853897970386,0.7180153944796471,0.7352706923307547,0.7094032033932485,0.7347042183620204,0.6649766683607596,0.6484052770359223,0.6258494097309507,0.6269706026576551,0.7149133646890409,0.6620205182537391,0.6719797160236255,0.6562596225783429,0.6948179386871569,0.6049696894108688,0.676720394314783,0.46136636365971334,0.663502002260371,0.5906229338731861,0.6016249186479786,0.6713125016126406,0.6378693784379366,0.5974060452846508,0.6358819587680067,0.6725004630004865,0.567696548628922,0.5995921246364984,0.5725133993898327,0.5870180247220806,0.5593421449285857,0.5322521348715862,0.5450094954038202,0.594784090133661,0.5390393605368184,0.7104350582381437,0.7851986899510703,0.6764245206938442,0.6322195676142636,0.748430309331345,0.6752481967666549,0.6960717281352833,0.6695262101768888,0.4954024095773715,0.5057418819454849,0.5782210448664663,0.6836221137848602,0.5290718167092894,0.665805984370185,0.7593203864036608,0.5078939893162233,0.6642217615694727,0.7398826532540427,0.6626216695042283,0.6890218955295753
f.4.1,0.5568102331600507,0.5532923110886016,0.5488368093585873,0.6390059704287423,0.5891921139629486,0.6349120528298395,0.5804497949073885,0.6194150694888645,0.6856980486858456,0.6147812442455549,0.6879456067439907,0.6421367999957212,0.6971470765200066,0.7126589887246525,0.6930289435989294,0.6655954521273953,0.6515217654897687,0.7003648931666417,0.716860464672049,0.45783268987383996,0.5798185508293424,0.6893462162765639,0.590845926427386,0.7204207047822498,0.4764668504876067,0.7361710086051969,0.6445059048651698,0.6303887246877149,0.6819979239475489,0.6041802228879346,0.6998523746973159,0.707844371415787,0.6878145383739681,0.6544986044157345,0.7068343808909134,0.6999492359860141,0.6608444294267651,0.7364980330046613,0.6831794200794744,0.7101531730800145,0.7452198983414914,0.7577869452494504,0.7543615351127168,0.75575814794163,0.7708136130782959,0.7654742520889095,0.7389505984505368,0.7275400095015752,0.7235222643724255,0.5896238755083234,0.6602452765281058,0.5659873700637844,0.6044641063978938,0.5613421424600334,0.5717312209735723,0.7431022331522924,0.6320484146575345,0.6433147696244174,0.6717218110874554,0.5095358116696811,0.47502838982037227,0.33047725755128665,0.3772248194591978,0.7573179203199526,0.8035195795279669,1.0,0.8562265792430843,0.7761077172762394,0.8116284210534359,0.795894221595236,0.7418073011664909,0.73009237498884,0.728436799272788,0.7140228050735332,0.750576656746809,0.6993983961815964,0.6947056783343573,0.6856919360802481,0.7005519153879027,0.7261482162270753,0.693095006759425,0.7511085709838962,0.716999996649822,0.6389564818334244,0.6567130133435242,0.7865558059438154,0.49256192877627225,0.6523408546398292,0.6371424485722688,0.6076498318651423,0.6507096117960592,0.695222898807989,0.6514462983206615,0.6479919708574475,0.6859975663601214,0.6883583251719273,0.5314410391288455,0.5238005172322286,0.5126939128616333,0.4972407757108093,0.4738838044222468,0.4492507091651057,0.6143515986021176,0.5742272799592759,0.653361307124283,0.7194009575984419,0.695925025600944,0.6128111044414486,0.6757549552807064,0.6106562934182342,0.6624406423384572,0.5835897933827635,0.5061778752947349,0.38943451403992035,0.6454742826519375,0.5914540131342262,0.5903189492948199,0.72067461301476,0.6855448808955861,0.5702284603974569,0.6574504051687723,0.7136087935944125,0.5810843303884484,0.6554300714687022
f.6.1,0.5425555193566529,0.5137287064592198,0.5100578516977262,0.5861586158850985,0.4429367402332465,0.5086061078683282,0.4379280476966615,0.48270382409895934,0.5940684450783269,0.5086722885789314,0.5242249906709295,0.46766034907327314,0.5379749443121059,0.578436514213777,0.5690993916135404,0.5218134502126217,0.5076205677658444,0.5758749798181159,0.5558645425440583,0.3487039894919608,0.45462698088829206,0.5538882901343545,0.46722165207154737,0.5916276346432158,0.3558376353244186,0.7748042041325798,0.6183598221725481,0.6201939565021108,0.6702016530954088,0.6915589795028465,0.7663378927297668,0.7633675190597214,0.7340991879579789,0.7169807184321684,0.7726083681217979,0.7480472135305346,0.7568693491091847,0.7911664738159192,0.7477668565238047,0.7704236993712421,0.7311824171370189,0.762928351857565,0.752420900385629,0.7288364696387761,0.754144420063899,0.7364172760807102,0.7353702572719288,0.7117967586850868,0.761889796656534,0.5776792564203371,0.615511700614452,0.5660872876552815,0.6113084614154408,0.6301391658091876,0.5400158492810135,0.6733914928164247,0.623778176834271,0.6245055769003695,0.6101965549472402,0.4606467219007194,0.5013259946017464,0.35902606444414287,0.38217908629594377,0.8092622549366784,0.893155768410066,0.8562265792430843,1.0,0.9310474578584333,0.9412363485386552,0.7535158796383289,0.7592487983881059,0.7787830401760995,0.7455267041224412,0.7799336206297147,0.7875251241314443,0.7008119362260103,0.6506336744265215,0.6487552237063773,0.6504420677510625,0.720722103258248,0.6760885624861989,0.6838104290573052,0.6264319880644322,0.6384011751249161,0.5925846100695421,0.7304913400541824,0.4917008742377831,0.6473912898073888,0.5590241718874098,0.5561901563422309,0.623192424647883,0.6473729519905964,0.6121356615229286,0.5986844027052747,0.7079456996085758,0.6270042219884412,0.605759508584126,0.5845956696538696,0.5799423310926911,0.5784239363522591,0.5218193277180039,0.5427647585482586,0.7130169288024272,0.6642841806766313,0.7442451728489109,0.8456463642545169,0.7775492342462725,0.7343938860778413,0.7645983862368573,0.6375913724333595,0.7479417710839783,0.6162187645119281,0.552292547423093,0.5369341556590297,0.644631801030456,0.6458087127081834,0.6615725347935094,0.7324677100139938,0.683553229421781,0.584829711918188,0.7060767704471507,0.7938955171149724,0.7263467583588853,0.7613239104383379
f.6.2,0.5012572277887749,0.4867516620556657,0.48720705117267693,0.5627954144408309,0.3797388636113709,0.46401335698363133,0.3691411336567646,0.42928764458442836,0.5414929839336627,0.48115286797871004,0.5240887500961707,0.45606720480714114,0.4879835871837704,0.5774783632863743,0.5490981232478789,0.49902871284806805,0.5138830497505558,0.5536697644842451,0.5416191151991643,0.31360446775045125,0.45122155426985777,0.5583972771633466,0.4760024100123069,0.5866651392989347,0.3194020390594322,0.7231381106206464,0.6074384767715991,0.5845162057811025,0.6300778046529977,0.7245951442048885,0.7365000313564912,0.7545190522569591,0.7203793271443594,0.6909580633525726,0.7528578341357401,0.7358277622908777,0.7496919746366835,0.7717567175919202,0.7473265138205719,0.7463288660570009,0.6725160971648031,0.7014295444915696,0.7601955469550672,0.7352812718404427,0.7275294299918873,0.7260788616635656,0.7156044417718774,0.7204799500365022,0.7565332733514317,0.5416639017901764,0.5880954890087416,0.4900691611935826,0.5974911515625848,0.5855303105597436,0.5080691389766123,0.6688863849409848,0.603136613032275,0.6407390116657314,0.5992556962284225,0.49719175731592197,0.47195633530721515,0.3510406505316997,0.35598386765832724,0.8173638083554734,0.8993359653194268,0.7761077172762394,0.9310474578584333,1.0,0.9283521514402738,0.6808049079050743,0.665274657883636,0.6990475091102802,0.6733148501462412,0.7001233276954343,0.7016242074698273,0.6084124969635338,0.5899192789288317,0.5761474609676337,0.5799717186196021,0.671186370347139,0.6208939673931283,0.7186514581121065,0.643627570460857,0.6777169841273852,0.6437633408351853,0.714673562469448,0.5056042307694342,0.6702377409784553,0.5550300543298965,0.5572544550168358,0.6148053420176218,0.6460902452159898,0.6117174182399329,0.6298573982011659,0.7062821304852039,0.5618774656502422,0.6094720936338329,0.5919812253670076,0.5849659524929468,0.5851915311495148,0.5501216320351315,0.5652642018015612,0.6555848849604687,0.6218558799239756,0.7242007635937442,0.8050318616628015,0.7387934339566173,0.6761187728638632,0.7323861302392891,0.5585318720365985,0.6933569083992549,0.5264619692193868,0.4905827376138774,0.4218156895421723,0.6256301787801954,0.5991323861655043,0.6063218682990928,0.6672263423208423,0.6303969531952499,0.5308345981235124,0.6187498534297096,0.7419348430332842,0.6770717515865298,0.7013068221791897
f.6.3,0.6423105390548184,0.5913660856537087,0.5922283156932744,0.661297937742054,0.5120851208541473,0.5810744561794063,0.5079002194719284,0.5231423541795323,0.7043806399439615,0.5540862445156263,0.5711203130641487,0.515136839198682,0.5547991859184845,0.6161751534219924,0.6062167785028595,0.5515213011668435,0.5461733590195992,0.6084179042684854,0.5988510887579133,0.43534182777839525,0.4982051567939172,0.5923684354215856,0.5138389684601894,0.6185817567757792,0.3697033758216238,0.7595318590473116,0.6521879219497848,0.582038602162299,0.6307002324729704,0.6563208661844252,0.7222744699797891,0.7312550631035427,0.6960397545060042,0.6815458262335518,0.7272899804226173,0.7107859453094598,0.7262134565368175,0.7719331603034932,0.7238220171469166,0.7311114168720022,0.7285112084909264,0.7579291808796992,0.7423760085872705,0.7096135005358227,0.7434994349660201,0.724198177491376,0.7248731502094655,0.6885928376366762,0.7621486419935651,0.6273635726675075,0.6121849150180313,0.6199843646601824,0.6539073273742874,0.6379202776345463,0.5563738871604779,0.6937135554258456,0.6726361158247072,0.6545192932346798,0.6164873665078937,0.4328966679893013,0.5479946803874287,0.430451625750315,0.4194383561651887,0.8486202644277916,0.9139745977743885,0.8116284210534359,0.9412363485386552,0.9283521514402738,1.0,0.7737803426950043,0.7716940633845462,0.7847675161562337,0.7687426152818314,0.7821453259050286,0.7874692878303136,0.7065139392974771,0.6874782275159999,0.6821038365945358,0.6797497781388656,0.7597407455885943,0.7097329314451887,0.715545196517625,0.6804767080045334,0.7017416400273633,0.6512827861209293,0.7282730519728405,0.5543247536840351,0.7022418157353867,0.6259821238024803,0.6206640393825774,0.6787218024475226,0.6464239699715899,0.6221974805367879,0.629923343811554,0.7331161164077556,0.5905377100451445,0.6410225425253677,0.6245391962311555,0.6255089846192149,0.6068055869920461,0.5815392493050291,0.6010290571523333,0.7025220551920089,0.6471536034897336,0.7192539024137797,0.8273905974372548,0.7443112360094066,0.6898794235648351,0.7868785985394047,0.6973703041744218,0.7803374052494704,0.657780956071466,0.5829351568332964,0.5530833069972113,0.6666360056802563,0.7310493504151664,0.6741177173814468,0.7569048492416931,0.762984775909234,0.5970699695268978,0.7345639810836015,0.8065424980961291,0.7546903227637958,0.7755561721711758
g.1.1,0.8375725526611257,0.7881052339126653,0.7800809109145922,0.8615836902987248,0.7483118188228403,0.7746104815551832,0.7345796152479181,0.7190782825529602,0.7389369626380501,0.7781508556971923,0.779201401009203,0.7628206759589635,0.7707842255513849,0.8110240959500402,0.8113340755838964,0.7735602888934956,0.7652750046564536,0.8220855610793004,0.801586938208199,0.6571505348441735,0.7175116922683944,0.7837835042051494,0.7149351114589549,0.79220902572061,0.5482706880401758,0.8152615422303757,0.8061210809602268,0.6640049991709779,0.7228130845730119,0.5633973885420737,0.7062704930245473,0.7023460826808665,0.6632281105095615,0.6425133129905035,0.6899702897980436,0.702116742420854,0.6986651186101157,0.7409135676980768,0.7047271776612948,0.7217125804652528,0.8706184740221021,0.8541828530715931,0.7580295686716267,0.7063156322658823,0.7777918576684488,0.7977329403789968,0.727846462632202,0.6962204290214523,0.8057779521960152,0.7466013472065187,0.743455941426192,0.7306899997361,0.7426797580654214,0.679221978155546,0.7240574700125267,0.8369281429710237,0.7542064865207349,0.749719834012195,0.7599258870081329,0.5815331366994316,0.6860735037296593,0.5983881764340129,0.6280376049847358,0.692387590211626,0.7452382361582838,0.795894221595236,0.7535158796383289,0.6808049079050743,0.7737803426950043,1.0,0.9443093434526736,0.8895884752934066,0.9191629068754529,0.8857159045471967,0.9029706146477661,0.8911323784071972,0.8800054378679796,0.8756947578705822,0.8785107882492915,0.8984434073520892,0.8977247059939564,0.772383729866091,0.7719242264953123,0.6833317650189805,0.703904562008005,0.7895286481661213,0.5966524315445478,0.7381900492540828,0.7887522297051356,0.7532954731864971,0.77313205385135,0.7468573713409664,0.7530964608542566,0.7310584017734549,0.7685535947087405,0.728080269796305,0.6607691973578732,0.6389366158652325,0.6670916298974828,0.599320818988057,0.5685962771528259,0.5999010463193857,0.7686171893169756,0.7187356239891792,0.6454707561487082,0.7280043324267673,0.6904357882243122,0.6784690697160889,0.7492566865880793,0.758673273061083,0.7721379325910083,0.7252705871234084,0.5030029644373896,0.6254130637313778,0.8039875465064961,0.7050925233958509,0.7358014310667654,0.7986794538457429,0.7727140456685695,0.6934552978393527,0.8052656688269045,0.8000396261412867,0.5173809883037055,0.6182981083660353
g.1.2,0.808925356328172,0.6903093043084877,0.6976082255922924,0.7676170730011441,0.585757417367711,0.643727488052354,0.6079772089149297,0.5642954713644706,0.6410913093383392,0.6383391086680803,0.6259017195288521,0.6216677997517459,0.6415432895022288,0.6628014036188153,0.6906762957445509,0.619163629808615,0.6319772968424101,0.7000572645349386,0.6681815544955539,0.553549745824341,0.5926639563922015,0.6318888991614622,0.530602201560701,0.6486694121277974,0.3926136567011408,0.803045970144271,0.7307765166153257,0.5849335086632372,0.6588920396889131,0.566449577087039,0.7027592713092338,0.6936017652734765,0.6621515866237616,0.6377001062829298,0.6774594318415382,0.6829828762994944,0.6906132888868539,0.7407569909546955,0.6829925154083212,0.7003222224775671,0.8369416612334027,0.8317760393031136,0.7353455717493237,0.6657536745722836,0.7438585505448712,0.7202874029601821,0.6977753818453616,0.6497673301331884,0.7600233360473694,0.686531008748608,0.6815093857001823,0.6636376550845917,0.6879617111087379,0.6562369354075677,0.5924912752840731,0.7483309794903862,0.6591993156702933,0.6647610814633413,0.6702969862327077,0.48594914747078305,0.5616304928740831,0.4692999379746857,0.4891115980167181,0.6788109054291164,0.7322853897970386,0.7418073011664909,0.7592487983881059,0.665274657883636,0.7716940633845462,0.9443093434526736,1.0,0.9169744765214525,0.9295477535851167,0.9207923864676081,0.9168930142968555,0.885001434992939,0.8921174483092503,0.9035794066552522,0.8927837223193741,0.889660533509392,0.9145148580691184,0.6671936633909175,0.6657768319434895,0.5999700482325724,0.5795678164497388,0.7209844750985085,0.566748036810346,0.7002334721462963,0.7275300177424255,0.6967797324336205,0.8052316968457955,0.73376240689958,0.7499428265663949,0.7374162168954652,0.80207077445126,0.7619398730023902,0.6734378075588363,0.652471805459744,0.6889651188275835,0.6186964856808393,0.5956988650713432,0.6316929431320204,0.7460071314123804,0.6634054936219956,0.6203661674098087,0.7000344598140558,0.6462149658801997,0.6364509012890016,0.7698896692322174,0.7384349061283044,0.7842631086443351,0.7250694588892302,0.5162415751103163,0.6959166795433014,0.7652951057248607,0.7548184523811273,0.7544548698981858,0.8169442720212935,0.7565999242624657,0.6549012135344138,0.8504342976889473,0.7608196204765469,0.6032532227390573,0.6761452216380831
g.2.1,0.7476535382200363,0.687226552735535,0.6982238355060217,0.7602448004501698,0.6371313988621502,0.6705389043542382,0.6253614592341222,0.6255196816790105,0.6645672413358371,0.6687787090423833,0.6324705370940826,0.6132425133365005,0.6243187897793238,0.6723384789521536,0.7026001084634843,0.6385599853203425,0.6455079019827236,0.7043829909461143,0.6847723415881525,0.49922901823149274,0.5840684574210881,0.6481711172214963,0.5639804370759858,0.655698908564883,0.5361405748823279,0.7511765149461141,0.6560165289557359,0.6530153571574879,0.7027019068567036,0.5456919913287988,0.6892966101311383,0.6646621042727054,0.6342332009581979,0.6063853453572203,0.6514848547559686,0.664462386639819,0.693103587917283,0.7259086491076977,0.663348952020219,0.6710620023332521,0.7796901743567849,0.7718486417760975,0.7380727342466545,0.6820116773101432,0.7518245686895532,0.7644193574229161,0.7219529704353839,0.6833627982473984,0.783632922517258,0.8185922069803487,0.7739325700844027,0.7031467164640269,0.7315606933834159,0.7137051846826803,0.6736933614928534,0.7404108058876853,0.6487246606783899,0.6687729490871088,0.7134217713731515,0.5416989317222543,0.6391356281974732,0.5924736427679266,0.5884678877497566,0.6327908611374113,0.7180153944796471,0.73009237498884,0.7787830401760995,0.6990475091102802,0.7847675161562337,0.8895884752934066,0.9169744765214525,1.0,0.9616061364917793,0.9891556499195575,0.9832670948272604,0.952212237189551,0.8293733151028789,0.8272307292908596,0.8203143160573271,0.8173037402504676,0.840124800598283,0.730869733850687,0.682433211996153,0.6347622939927017,0.6415579832656843,0.7703964277462688,0.7438082390987998,0.7988404974932146,0.819912647339509,0.8100393786983101,0.8331652464752454,0.7832146792342621,0.7690369607513708,0.7558578304329118,0.8355757289825845,0.7529280115500033,0.7526181494662549,0.7382177910794867,0.7682732377020106,0.7190086928892353,0.6974567035035398,0.7106548769394372,0.7175263860318498,0.6780061573921885,0.6655579536430571,0.7488655973799492,0.6934121569498474,0.6863432812267012,0.8135717594329994,0.7727279165812714,0.7771098319439008,0.7559449350626757,0.607293067288444,0.6009855636125052,0.7376654231236696,0.6761889502781265,0.7447057341706584,0.7372644597064973,0.732202164320827,0.7103903891972392,0.8018008794041103,0.7775867327306109,0.5591088079649131,0.6532891313581898
