,a.1.2,a.1.3,a.3.1,a.3.2,a.3.3,a.3.4,a.3.6,b.1.1,b.1.2,b.1.3,b.1.4,b.1.5,b.1.7,b.3.1,b.3.2,b.3.3,b.3.4,b.6.1,c.2.10,c.2.2,c.2.3,c.2.4,c.2.7,c.2.8,c.2.9,c.3.1,c.3.2,c.4.1,c.4.2,c.4.3,c.4.4,c.5.1,d.1.1,d.1.2,d.4.1,d.5.1,d.5.2,d.5.3,d.5.4,e.1.1,e.1.2,f.2.1,f.4.1,f.6.1,f.6.2,g.1.1,g.1.2,g.2.1,g.2.2,g.2.3,g.3.2,g.4.1,g.4.2,g.4.3,g.4.4,g.4.5,h.2.1,h.2.2,h.2.3,h.2.4,i.1.1,i.1.3,i.1.4,i.2.3,i.2.5,i.3.1,i.3.2,i.3.3,i.3.4,i.3.5,i.3.6,j.1.1,j.2.1,j.2.2,j.2.3,j.3.3,j.3.4,j.4.1,j.5.1,j.5.4,j.5.5,j.6.1,j.6.2,j.6.3,j.6.4,j.7.1,j.7.2
c.2.9,0.9807977135299235,0.9807977135299235,0.9803410943127367,0.9769468111020936,0.9769468111020936,0.9769468111020936,0.9769468111020936,0.0,0.0,0.0,0.9778024139854211,1.0,0.0,0.9486832980505138,0.0,0.0,1.0,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9993350603925228,1.0,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9930508899924049,0.9941572788450488,0.9790892711162232,0.971895581472047,0.9739742927234168,0.9872232829753991,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9770084209437714,0.9770084209437714,0.9476564207536947,0.9408591535040839,0.8779671766788233,0.9161573348233396,0.0,0.9675949232850362,0.8712539148742472,0.8871254617347417,0.8716000807676693,0.8995715480843426,0.0,0.0,1.0,0.9476564207536947,1.0,0.6899372931869331,0.9428090415820635,0.8404871595514536,0.9428090415820635,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9734171683786329,0.9622504486493763,0.9876583292665422,0.9922778766850441,0.9486832980505138,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9707253433941511,1.0,1.0,1.0
c.3.1,0.9680338565270291,0.9680338565270291,0.9753452105835755,0.9720203046241331,0.9804188189202921,0.9810710415183085,0.9810478974726468,0.0,0.0,0.0,0.9962405881776417,1.0,0.0,0.9805806757361775,0.0,0.0,1.0,0.0,0.9993350603925228,0.9993350603925228,0.9993350603925228,0.9993350603925228,0.9993350603925228,0.9993350603925228,0.9993350603925228,1.0,1.0,0.9929543822850143,0.9987244939675904,0.9825433639954897,0.9768669810208009,0.9832336773014003,0.9667775110239637,0.9707764470962856,0.9724141945677128,0.9896079943354633,0.9873445326175315,0.9873445326175315,0.9873445326175315,0.992198651889123,0.992198651889123,0.9741263839112111,0.970806114650125,0.9239209797048271,0.9587981127180597,0.0,0.9667559920110097,0.8808218392030575,0.8905738917030275,0.8810980133085556,0.9058996315768412,0.0,0.0,1.0,0.9741263839112111,1.0,0.6791607507237515,0.9609876522627577,0.8242650010149664,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9943091539653507,0.9622504486493763,0.9961555380211256,1.0,0.9805806757361775,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
c.3.2,0.9834204398750765,0.9834204398750765,0.985100424513309,0.9818847049523806,0.9818847049523806,0.9818847049523806,0.9818847049523806,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9993204672454449,0.9993204672454449,0.9993204672454449,0.9935009081812363,0.9940882395894794,0.9862671710896492,0.9720947403493219,0.9741158076288974,0.9893803790699606,0.9893803790699606,0.9893803790699606,0.9893803790699606,0.9922778766850441,0.9922778766850441,0.9958932064498934,0.9958932064498934,0.948683298145382,1.0,0.0,0.9742052033338735,0.8738984898274447,0.8903485675262076,0.8740359241205715,0.910729935413085,0.0,0.0,1.0,0.9958932064498934,1.0,0.6901686525387035,0.9486832980505138,0.8456310478873812,0.9486832980505138,1.0,0.9805806757361775,0.9805806757361775,0.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,1.0,0.9622504486493763,0.9958932064498934,1.0,1.0,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,0.0,1.0000000000000002,0.0,1.0,1.0
c.4.1,0.9553705357863244,0.9553705357863244,0.9678584114594628,0.9642234937339186,0.9787413758789628,0.9781480194255734,0.9787413758789628,0.0,0.0,0.0,0.9962405881776417,1.0,0.0,0.9805806757361775,0.0,0.0,1.0,0.0,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9929543822850143,0.9993204672454449,1.0,0.9943122695807096,0.9973580294551757,0.9915960586908049,0.9915012035799595,0.9506035718164279,0.9585130313147249,0.9706730081340046,0.9835274257921967,0.9809641874809222,0.9809641874809222,0.9809641874809222,0.992198651889123,0.992198651889123,0.9741263839112111,0.970806114650125,0.9239209797048271,0.9587981127180597,0.0,0.9530249457887455,0.8689610306448105,0.8914729962241649,0.869495916636771,0.8866269755665145,0.0,0.0,1.0,0.9741263839112111,1.0,0.693905398981784,0.9609876522627577,0.8402894645072438,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9943091539653507,0.9622504486493763,0.9961555380211256,1.0,0.9805806757361775,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
c.4.2,0.9617346938795425,0.9617346938795425,0.972853903292171,0.969537490082137,0.984135382694883,0.9835387561552045,0.984135382694883,0.0,0.0,0.0,0.9962405881776417,1.0,0.0,0.9805806757361775,0.0,0.0,1.0,0.0,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9987244939675904,0.9993204672454449,0.9943122695807096,1.0,0.9839485853903674,0.9782179911269642,0.9820109489138305,0.9577392318616746,0.9669055786720516,0.9706730081340046,0.9889478093277644,0.9867243870404794,0.9867243870404794,0.9867243870404794,0.992198651889123,0.992198651889123,0.9741263839112111,0.970806114650125,0.9239209797048271,0.9587981127180597,0.0,0.9603129153871177,0.8816600977542437,0.8914729962241649,0.881904300656813,0.9002298649903123,0.0,0.0,1.0,0.9741263839112111,1.0,0.6808253809256817,0.9609876522627577,0.824450127640525,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9943091539653507,0.9622504486493763,0.9961555380211256,1.0,0.9805806757361775,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
c.4.3,0.9447994374318177,0.9447994374318177,0.9581393945712401,0.9543109406693042,0.9686795739336856,0.9680923173911246,0.9686795739336856,0.0,0.0,0.0,0.9962405881776417,1.0,0.0,0.9805806757361775,0.0,0.0,1.0,0.0,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9986849423860518,0.9825433639954897,0.9993204672454449,0.9973580294551757,0.9839485853903674,1.0,0.9942542043797865,0.9915082261483149,0.9395373460149549,0.94653794593629,0.9706730081340046,0.9734164215875549,0.9706381224410672,0.9706381224410672,0.9706381224410672,0.992198651889123,0.992198651889123,0.9741263839112111,0.970806114650125,0.9239209797048271,0.9587981127180597,0.0,0.9418390442648209,0.8546326202284897,0.8914729962241649,0.8553622828356233,0.8713648456047616,0.0,0.0,1.0,0.9741263839112111,1.0,0.6979280726737553,0.9609876522627577,0.8451607485864194,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9943091539653507,0.9622504486493763,0.9961555380211256,1.0,0.9805806757361775,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
c.4.4,0.9512945601817365,0.9512945601817365,0.9632427183804892,0.9597381354082246,0.974188483517878,0.9735978872298708,0.974188483517878,0.0,0.0,0.0,0.9962405881776417,1.0,0.0,0.9805806757361775,0.0,0.0,1.0,0.0,0.9930508899924049,0.9930508899924049,0.9930508899924049,0.9930508899924049,0.9930508899924049,0.9930508899924049,0.9930508899924049,0.9768669810208009,0.9935009081812363,0.9915960586908049,0.9782179911269642,0.9942542043797865,1.0,0.9974227150956901,0.9349323298117016,0.9509010890354616,0.9670039052935933,0.9789522697664876,0.9765195424918411,0.9765195424918411,0.9765195424918411,0.992198651889123,0.992198651889123,0.9741263839112111,0.970806114650125,0.9239209797048271,0.9587981127180597,0.0,0.9492737328968719,0.8536010445623012,0.8903225806538335,0.8541764815456359,0.8703940509987041,0.0,0.0,1.0,0.9741263839112111,1.0,0.6846235994101004,0.9609876522627577,0.8290496061588319,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9943091539653507,0.9622504486493763,0.9961555380211256,1.0,0.9805806757361775,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
c.5.1,0.9613912964642269,0.9613912964642269,0.9682466103059938,0.9647238215847999,0.9729639401605585,0.973630383519344,0.9735979994942016,0.0,0.0,0.0,0.9778024139854211,1.0,0.0,0.9486832980505138,0.0,0.0,1.0,0.0,0.9941572788450488,0.9941572788450488,0.9941572788450488,0.9941572788450488,0.9941572788450488,0.9941572788450488,0.9941572788450488,0.9832336773014003,0.9940882395894794,0.9915012035799595,0.9820109489138305,0.9915082261483149,0.9974227150956901,1.0,0.9464260828532925,0.962869109852765,0.9700804097041246,0.9834150166238641,0.9847933187191444,0.9847933187191444,0.9847933187191444,0.9770084209437714,0.9770084209437714,0.9476564207536947,0.9408591535040839,0.8779671766788233,0.9161573348233396,0.0,0.9582199462228934,0.8564753012057738,0.8853377544986939,0.8570695223840645,0.878381990221345,0.0,0.0,1.0,0.9476564207536947,1.0,0.67414264400508,0.9428090415820635,0.8212459908857521,0.9428090415820635,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9734171683786329,0.9622504486493763,0.9876583292665422,0.9922778766850441,0.9486832980505138,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9707253433941511,1.0,1.0,1.0
d.1.1,0.9813871141147518,0.9813871141147518,0.975831078813503,0.9771582349562214,0.9534262623765112,0.9605325131896544,0.9775335396991368,0.0,0.0,0.0,0.9938837347221009,1.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.9790892711162232,0.9790892711162232,0.9790892711162232,0.9790892711162232,0.9790892711162232,0.9790892711162232,0.9790892711162232,0.9667775110239637,0.9862671710896492,0.9506035718164279,0.9577392318616746,0.9395373460149549,0.9349323298117016,0.9464260828532925,1.0,0.9701161670221756,0.9798148468270104,0.9823136832939315,0.9711255800567475,0.9711255800567475,0.9711255800567475,0.9876583292665422,0.9876583292665422,0.9965576489784295,0.996337093989355,0.938937119491112,0.9958932064498934,0.0,0.9727474594819727,0.8826608679576045,0.8958538640984274,0.8800214690432475,0.9257301537246388,0.0,0.0,1.0,0.9957736369086629,1.0,0.6329574813526121,0.9609876522627577,0.7850013375081593,0.9609876522627577,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9847319278682322,1.0,1.0,0.9958932064498934,0.9609876522627577,0.9869275424652881,0.9805806757361775,0.9999999999999998,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9878291611733336,1.0,1.0,1.0
d.1.2,0.964123116559748,0.964123116559748,0.9620082219093475,0.9625780276835453,0.9635007023713307,0.965629026579459,0.9664382113230144,0.0,0.0,0.0,0.9383431165616253,1.0,0.0,0.8944271908657516,0.0,0.0,1.0,0.0,0.971895581472047,0.971895581472047,0.971895581472047,0.971895581472047,0.971895581472047,0.971895581472047,0.971895581472047,0.9707764470962856,0.9720947403493219,0.9585130313147249,0.9669055786720516,0.94653794593629,0.9509010890354616,0.962869109852765,0.9701161670221756,1.0,0.9937902446095838,0.9738997722288039,0.9783640512668509,0.9783640512668509,0.9783640512668509,0.9442447763512238,0.9442447763512238,0.9084519037284248,0.8961256299014677,0.7682212793470421,0.8502651464264102,0.0,0.9607529631048672,0.911124378132796,0.9264508145135056,0.9085680771185413,0.8925533808780997,0.0,0.0,1.0,0.8878013234927736,1.0,0.5804977907108748,0.9801960587207635,0.7489236095216444,0.9801960587207635,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9847319278682322,1.0,1.0,0.9312427796681186,0.9072647086356601,0.9673409232564875,0.9647638210980773,0.8944271908657517,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.8944271908657518,1.0,1.0,1.0
d.4.1,0.9638674759086341,0.9638674759086341,0.9587070827248513,0.958994177839971,0.958994177839971,0.958994177839971,0.958994177839971,0.0,0.0,0.0,0.9383431165616253,1.0,0.0,0.8944271908657516,0.0,0.0,1.0,0.0,0.9739742927234168,0.9739742927234168,0.9739742927234168,0.9739742927234168,0.9739742927234168,0.9739742927234168,0.9739742927234168,0.9724141945677128,0.9741158076288974,0.9706730081340046,0.9706730081340046,0.9706730081340046,0.9670039052935933,0.9700804097041246,0.9798148468270104,0.9937902446095838,1.0,0.9668653956589206,0.9711299601553219,0.9711299601553219,0.9711299601553219,0.9442447763512238,0.9442447763512238,0.9084519037284248,0.8961256299014677,0.7682212793470421,0.8502651464264102,0.0,0.9516739187145529,0.902909891997561,0.9242325787307593,0.9004552338096758,0.8779444839136522,0.0,0.0,1.0,0.9533806729412575,1.0,0.595825229950564,0.9801960587207635,0.783445363804058,0.9801960587207635,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9847319278682322,1.0,1.0,0.9734171682412092,0.9072647086356601,0.9673409232564875,0.9647638210980773,0.8944271908657517,1.0,1.0,0.0,0.9899494936272252,1.0,0.9486832980505138,0.0,1.0,0.9036961139859646,1.0,1.0,1.0
d.5.1,0.9855867285628941,0.9855867285628941,0.9844774069305194,0.9817189973039633,0.9817189973039633,0.9817189973039633,0.9817189973039633,0.0,0.0,0.0,0.9998000599927193,1.0,0.0,0.9958932064498934,0.0,0.0,1.0,0.0,0.9872232829753991,0.9872232829753991,0.9872232829753991,0.9872232829753991,0.9872232829753991,0.9872232829753991,0.9872232829753991,0.9896079943354633,0.9893803790699606,0.9835274257921967,0.9889478093277644,0.9734164215875549,0.9789522697664876,0.9834150166238641,0.9823136832939315,0.9738997722288039,0.9668653956589206,1.0,0.9944979045373035,0.9944979045373035,0.9944979045373035,0.9943252716190124,0.9943252716190124,0.9896907216061218,0.9883720929713357,0.8754693985308478,0.9836065573061005,0.0,0.9859617279333407,0.8823615691908232,0.8922875708833228,0.8824170563703634,0.9127411168347324,0.0,0.0,1.0,0.9896907216061218,1.0,0.6766511015979106,0.966091783079296,0.8116202477508231,0.966091783079296,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,1.0,0.9622504486493763,0.9951011348612309,0.9943091539653507,0.9958932064498934,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9971764649410028,1.0,1.0,1.0
d.5.2,0.9790673960680155,0.9790673960680155,0.9754207536273924,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.0,0.0,0.0,0.9383431165616253,1.0,0.0,0.8944271908657516,0.0,0.0,1.0,0.0,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9873445326175315,0.9893803790699606,0.9809641874809222,0.9867243870404794,0.9706381224410672,0.9765195424918411,0.9847933187191444,0.9711255800567475,0.9783640512668509,0.9711299601553219,0.9944979045373035,1.0,1.0000000000000002,1.0000000000000002,0.9442447763512238,0.9442447763512238,0.9084519037284248,0.8961256299014677,0.7186052060264563,0.8502651464264102,0.0,0.9749573326285524,0.8709392847658665,0.8801000255933885,0.8712283654079122,0.8955268292698739,0.0,0.0,1.0,0.9084519037284248,1.0,0.654588802482225,0.9072647086356601,0.7937505726898179,0.9072647086356601,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9312427796681186,0.9622504486493763,0.9673409232564875,0.9647638210980773,0.8944271908657517,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9449111824623238,1.0,1.0,1.0
d.5.3,0.9790673960680155,0.9790673960680155,0.9754207536273924,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.0,0.0,0.0,0.9383431165616253,1.0,0.0,0.8944271908657516,0.0,0.0,1.0,0.0,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9873445326175315,0.9893803790699606,0.9809641874809222,0.9867243870404794,0.9706381224410672,0.9765195424918411,0.9847933187191444,0.9711255800567475,0.9783640512668509,0.9711299601553219,0.9944979045373035,1.0000000000000002,1.0,1.0000000000000002,0.9442447763512238,0.9442447763512238,0.9084519037284248,0.8961256299014677,0.7186052060264563,0.8502651464264102,0.0,0.9749573326285524,0.8709392847658665,0.8801000255933885,0.8712283654079122,0.8955268292698739,0.0,0.0,1.0,0.9084519037284248,1.0,0.654588802482225,0.9072647086356601,0.7937505726898179,0.9072647086356601,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9312427796681186,0.9622504486493763,0.9673409232564875,0.9647638210980773,0.8944271908657517,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9449111824623238,1.0,1.0,1.0
d.5.4,0.9790673960680155,0.9790673960680155,0.9754207536273924,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.9723610684594245,0.0,0.0,0.0,0.9383431165616253,1.0,0.0,0.8944271908657516,0.0,0.0,1.0,0.0,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9887457807781729,0.9873445326175315,0.9893803790699606,0.9809641874809222,0.9867243870404794,0.9706381224410672,0.9765195424918411,0.9847933187191444,0.9711255800567475,0.9783640512668509,0.9711299601553219,0.9944979045373035,1.0000000000000002,1.0000000000000002,1.0,0.9442447763512238,0.9442447763512238,0.9084519037284248,0.8961256299014677,0.7186052060264563,0.8502651464264102,0.0,0.9749573326285524,0.8709392847658665,0.8801000255933885,0.8712283654079122,0.8955268292698739,0.0,0.0,1.0,0.9084519037284248,1.0,0.654588802482225,0.9072647086356601,0.7937505726898179,0.9072647086356601,1.0,0.9805806757361775,0.9805806757361775,1.0,0.0,0.0,1.0,0.9965576489784295,1.0,1.0,0.9312427796681186,0.9622504486493763,0.9673409232564875,0.9647638210980773,0.8944271908657517,1.0,1.0,0.0,0.9486832980505138,1.0,0.9486832980505138,0.0,1.0,0.9449111824623238,1.0,1.0,1.0
e.1.1,0.9943252716190124,0.9943252716190124,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.992198651889123,0.9922778766850441,0.992198651889123,0.992198651889123,0.992198651889123,0.992198651889123,0.9770084209437714,0.9876583292665422,0.9442447763512238,0.9442447763512238,0.9943252716190124,0.9442447763512238,0.9442447763512238,0.9442447763512238,1.0,1.0,0.9836065573061005,0.9836065573061005,0.9836065573061005,0.9836065573061005,0.0,0.8864052602897774,0.9770084208197066,0.9770084208197066,0.9770084208197066,0.9876583292665422,0.0,0.0,0.0,1.0,1.0,0.8627635265117279,0.9938837347221009,0.9966685082238605,0.9938837347221009,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9805806757361775,0.9943091539653507,0.9943091539653507,0.9958932064498934,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
e.1.2,0.9943252716190124,0.9943252716190124,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.9876583292665422,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.9770084209437714,0.992198651889123,0.9922778766850441,0.992198651889123,0.992198651889123,0.992198651889123,0.992198651889123,0.9770084209437714,0.9876583292665422,0.9442447763512238,0.9442447763512238,0.9943252716190124,0.9442447763512238,0.9442447763512238,0.9442447763512238,1.0,1.0,0.9836065573061005,0.9836065573061005,0.9836065573061005,0.9836065573061005,0.0,0.8864052602897774,0.9770084208197066,0.9770084208197066,0.9770084208197066,0.9876583292665422,0.0,0.0,0.0,1.0,1.0,0.8627635265117279,0.9938837347221009,0.9966685082238605,0.9938837347221009,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9805806757361775,0.9943091539653507,0.9943091539653507,0.9958932064498934,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
f.2.1,0.9896907216061218,0.9896907216061218,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.9965576489784295,0.0,0.0,0.0,0.9938837347221009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9476564207536947,0.9741263839112111,0.9958932064498934,0.9741263839112111,0.9741263839112111,0.9741263839112111,0.9741263839112111,0.9476564207536947,0.9965576489784295,0.9084519037284248,0.9084519037284248,0.9896907216061218,0.9084519037284248,0.9084519037284248,0.9084519037284248,0.9836065573061005,0.9836065573061005,1.0,1.0,1.0,1.0,0.0,0.9896907216061218,0.8672790983039561,0.9965576489784295,0.8672790983039561,0.9741263839112111,0.0,0.0,0.0,1.0,0.0,0.8878013240187749,1.0,0.9476564206070337,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9587981127180597,0.9587981127180597,0.9958932064498934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
f.4.1,0.9853883346671014,0.9853883346671014,0.9961164901661305,0.9961164901661305,0.9961164901661305,0.9961164901661305,0.9961164901661305,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9408591535040839,0.9408591535040839,0.9408591535040839,0.9408591535040839,0.9408591535040839,0.9408591535040839,0.9408591535040839,0.970806114650125,0.9958932064498934,0.970806114650125,0.970806114650125,0.970806114650125,0.970806114650125,0.9408591535040839,0.996337093989355,0.8961256299014677,0.8961256299014677,0.9883720929713357,0.8961256299014677,0.8961256299014677,0.8961256299014677,0.9836065573061005,0.9836065573061005,1.0,1.0,1.0,1.0,0.0,0.996337093989355,0.9961164901661304,0.9961164901661304,0.9961164901661304,0.996337093989355,0.0,0.0,0.0,1.0,0.0,0.7842934906893773,1.0,0.9935983408956981,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9587981127180597,0.9587981127180597,0.9958932064498934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
f.6.1,0.9756420006267296,0.9756420006267296,0.9890484984653334,0.9890484984653334,0.9890484984653334,0.9890484984653334,0.9890484984653334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8779671766788233,0.8779671766788233,0.8779671766788233,0.8779671766788233,0.8779671766788233,0.8779671766788233,0.8779671766788233,0.9239209797048271,0.948683298145382,0.9239209797048271,0.9239209797048271,0.9239209797048271,0.9239209797048271,0.8779671766788233,0.938937119491112,0.7682212793470421,0.7682212793470421,0.8754693985308478,0.7186052060264563,0.7186052060264563,0.7186052060264563,0.9836065573061005,0.9836065573061005,1.0,1.0,1.0,1.0,0.0,0.9008192991158104,0.9582986847558669,0.9582986847558669,0.9582986847558669,0.9890484984653334,0.0,0.0,0.0,1.0,0.0,0.8879051520860304,1.0,0.9806878370602697,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9587981127180597,0.9587981127180597,0.9958932064498934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
f.6.2,0.9836065573061005,0.9836065573061005,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9161573348233396,0.9161573348233396,0.9161573348233396,0.9161573348233396,0.9161573348233396,0.9161573348233396,0.9161573348233396,0.9587981127180597,1.0,0.9587981127180597,0.9587981127180597,0.9587981127180597,0.9587981127180597,0.9161573348233396,0.9958932064498934,0.8502651464264102,0.8502651464264102,0.9836065573061005,0.8502651464264102,0.8502651464264102,0.8502651464264102,0.9836065573061005,0.9836065573061005,1.0,1.0,1.0,1.0,0.0,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.9958932064498934,0.0,0.0,0.0,1.0,0.0,0.931242779996078,1.0,0.9958932064498935,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9587981127180597,0.9587981127180597,0.9958932064498934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9958932064498934,1.0,0.0,0.0
g.1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
